NGANo: csz018-A11923-NS 
Zeta: 0.050000 
Ds5-95: 106.580000 
Comments:  
Period, SD, SV, SA
0.010000 0.000215 0.015667 84.936142  
0.020000 0.000853 0.080152 84.635737  
0.030000 0.002039 0.137366 90.487869  
0.040000 0.003694 0.226427 92.794671  
0.050000 0.007436 0.340478 117.221537  
0.060000 0.010522 0.523954 114.061720  
0.070000 0.012836 0.481371 103.359998  
0.080000 0.022383 0.867024 136.960864  
0.090000 0.026256 0.990552 126.981294  
0.100000 0.033832 1.349602 135.311914  
0.110000 0.046113 1.720689 150.507917  
0.120000 0.066690 2.700744 187.096346  
0.130000 0.063510 2.580082 145.595883  
0.140000 0.091592 3.268971 182.257980  
0.150000 0.103376 3.577500 184.340616  
0.160000 0.129023 4.472551 194.578706  
0.170000 0.141155 4.820045 196.824192  
0.180000 0.167564 5.036805 202.258079  
0.190000 0.198381 5.891762 214.862899  
0.200000 0.223301 6.807252 218.193877  
0.210000 0.237057 6.479894 211.989503  
0.220000 0.239915 6.307683 195.081288  
0.230000 0.245418 6.403435 184.286814  
0.240000 0.290661 6.801699 202.197767  
0.250000 0.336753 7.476052 214.649452  
0.260000 0.402481 8.498466 233.808785  
0.270000 0.466957 10.283808 252.621400  
0.280000 0.517450 10.795257 261.319190  
0.290000 0.500687 9.485223 235.263789  
0.300000 0.514312 9.882793 223.808430  
0.310000 0.549116 9.447633 226.038899  
0.320000 0.529109 9.726492 203.054764  
0.330000 0.520084 9.377620 187.734715  
0.340000 0.566450 9.358466 195.538642  
0.350000 0.645524 9.986997 208.590030  
0.360000 0.696799 10.848565 215.060576  
0.370000 0.672916 10.454831 194.384868  
0.380000 0.679151 11.402568 187.642539  
0.390000 0.788408 13.159881 204.204805  
0.400000 1.000988 14.413142 248.252339  
0.410000 1.262607 18.206238 296.621208  
0.420000 1.437609 20.334201 321.800151  
0.430000 1.481254 20.008813 316.185622  
0.440000 1.394807 18.353252 283.299157  
0.450000 1.227957 17.412604 242.006012  
0.460000 1.301902 18.195062 244.801792  
0.470000 1.351887 18.096948 242.891752  
0.480000 1.384000 18.601691 237.881257  
0.490000 1.425726 19.301998 236.263525  
0.500000 1.435127 19.181762 227.461151  
0.510000 1.519728 18.536933 232.408485  
0.520000 1.536751 18.005584 226.659066  
0.530000 1.560614 17.614037 221.707142  
0.540000 1.633992 18.072963 222.139190  
0.550000 1.703412 18.616327 223.315538  
0.560000 1.802968 19.495853 228.623189  
0.570000 1.927029 20.548118 233.969892  
0.580000 2.026602 22.160207 238.479338  
0.590000 2.069870 23.075420 235.511583  
0.600000 2.029119 23.024177 223.374564  
0.610000 2.111390 21.649678 225.159559  
0.620000 2.173390 19.961715 223.980812  
0.630000 2.178061 20.177483 217.005437  
0.640000 2.164401 20.240856 210.461002  
0.650000 2.174559 20.365236 203.885387  
0.660000 2.175375 20.467591 197.906603  
0.670000 2.147357 20.407951 190.297576  
0.680000 2.102015 19.937460 180.380038  
0.690000 2.043558 19.364976 169.617629  
0.700000 1.980399 18.648134 160.213753  
0.710000 1.910918 17.834845 150.766808  
0.720000 1.832902 16.889082 140.196819  
0.730000 1.758909 15.700055 131.249133  
0.740000 1.688361 14.949582 122.563189  
0.750000 1.694205 13.982499 119.494601  
0.760000 1.712459 14.182512 117.779459  
0.770000 1.750295 14.857657 117.343315  
0.780000 1.790833 15.244927 116.861538  
0.790000 1.807376 15.180041 114.736009  
0.800000 1.778779 15.176619 109.977229  
0.810000 1.803476 15.417265 109.248278  
0.820000 1.890450 15.108266 111.455760  
0.830000 1.934780 15.338519 111.362962  
0.840000 1.937057 15.476699 109.355070  
0.850000 2.011056 15.365513 110.809253  
0.860000 2.071715 15.022371 111.253921  
0.870000 2.090763 14.607247 110.201025  
0.880000 2.083442 14.327615 106.881914  
0.890000 2.040532 14.595429 102.884041  
0.900000 2.084592 14.757904 101.991807  
0.910000 2.244434 14.922717 107.259674  
0.920000 2.404829 15.001393 112.673742  
0.930000 2.560966 15.767748 117.195071  
0.940000 2.689315 16.344859 120.632342  
0.950000 2.771570 16.583435 121.903201  
0.960000 2.810108 16.514405 120.791129  
0.970000 2.806527 16.167324 118.311163  
0.980000 2.773923 15.668034 114.541035  
0.990000 2.738330 15.989482 110.892482  
1.000000 2.718720 16.427079 107.883738  
1.010000 2.782150 16.757636 108.110131  
1.020000 2.815833 16.884667 107.403550  
1.030000 2.838084 16.927153 106.035488  
1.040000 2.848081 16.865274 104.463675  
1.050000 2.874628 16.854331 103.405771  
1.060000 2.911275 16.921476 102.689436  
1.070000 2.969628 16.971035 102.837436  
1.080000 3.030672 16.969505 102.929164  
1.090000 3.081777 16.891682 102.808038  
1.100000 3.112802 16.723914 102.031729  
1.110000 3.139486 16.644054 100.990531  
1.120000 3.162860 16.737494 100.012354  
1.130000 3.202159 16.821186 99.426229  
1.140000 3.248535 16.988964 99.070860  
1.150000 3.307239 17.182129 99.183238  
1.160000 3.380353 17.399256 99.610182  
1.170000 3.470044 17.705963 100.494486  
1.180000 3.585411 18.160404 102.130942  
1.190000 3.734961 18.713051 104.590784  
1.200000 3.897453 19.291323 107.311913  
1.210000 4.062271 19.898180 110.033307  
1.220000 4.209866 20.339088 112.152960  
1.230000 4.342739 20.668634 113.834056  
1.240000 4.490346 20.953688 115.801115  
1.250000 4.644771 21.370304 117.883976  
