NGANo: csz028-A11923-EW 
Zeta: 0.050000 
Ds5-95: 106.020000 
Comments:  
Period, SD, SV, SA
0.010000 0.000162 0.011785 64.071766  
0.020000 0.000722 0.046073 71.512517  
0.030000 0.001524 0.093114 67.169176  
0.040000 0.002785 0.141299 68.709705  
0.050000 0.004781 0.193406 74.837635  
0.060000 0.006524 0.312034 70.573164  
0.070000 0.008668 0.492609 69.199250  
0.080000 0.013401 0.505037 83.322523  
0.090000 0.018403 0.801938 89.159117  
0.100000 0.022751 0.975551 88.519944  
0.110000 0.026906 1.151606 89.056274  
0.120000 0.036455 1.433851 100.814387  
0.130000 0.051415 1.661618 119.832400  
0.140000 0.064769 2.133230 132.506283  
0.150000 0.078521 2.571474 139.982392  
0.160000 0.087588 2.654534 137.525717  
0.170000 0.113195 2.924685 156.807081  
0.180000 0.122853 3.267105 151.559006  
0.190000 0.139264 4.372658 153.416186  
0.200000 0.149501 4.110582 146.911175  
0.210000 0.189784 5.270138 172.123547  
0.220000 0.222545 5.954238 182.162259  
0.230000 0.216841 4.845728 160.230264  
0.240000 0.217996 5.473762 151.660865  
0.250000 0.259950 6.362789 163.741260  
0.260000 0.270916 6.063026 159.024327  
0.270000 0.316071 6.004267 171.182270  
0.280000 0.367754 7.037428 184.082139  
0.290000 0.377140 7.133940 178.878491  
0.300000 0.401127 7.369112 176.155263  
0.310000 0.465507 8.210988 190.501135  
0.320000 0.499797 8.922006 192.124482  
0.330000 0.499242 9.169015 180.638183  
0.340000 0.478685 8.910108 163.471643  
0.350000 0.531040 8.512720 170.592889  
0.360000 0.560014 8.873258 170.748009  
0.370000 0.605050 9.090560 173.990702  
0.380000 0.689109 10.764872 189.302592  
0.390000 0.790346 11.903871 205.389173  
0.400000 0.825358 12.064641 203.354323  
0.410000 0.815687 12.083710 191.247051  
0.420000 0.836920 11.825148 188.980457  
0.430000 0.824733 11.631674 175.587985  
0.440000 0.929372 12.381790 190.644669  
0.450000 1.005365 13.079966 195.335869  
0.460000 0.994891 12.362308 186.050104  
0.470000 0.898262 11.622603 161.173352  
0.480000 0.971337 11.828475 168.239167  
0.490000 1.138078 12.566654 188.479602  
0.500000 1.217844 13.943392 193.447954  
0.510000 1.231798 14.443509 187.533705  
0.520000 1.236415 14.565533 182.244820  
0.530000 1.243464 14.366659 176.170855  
0.540000 1.288710 13.798517 175.696051  
0.550000 1.327517 13.206200 174.424303  
0.560000 1.367280 13.640370 173.369218  
0.570000 1.417092 13.967193 172.873644  
0.580000 1.462201 14.250246 171.510517  
0.590000 1.499318 14.310134 171.121786  
0.600000 1.542313 14.372732 169.913423  
0.610000 1.571091 14.290635 167.126102  
0.620000 1.586851 14.070902 164.103492  
0.630000 1.617918 14.016563 161.416410  
0.640000 1.643572 13.856525 159.503122  
0.650000 1.664691 13.618574 156.020596  
0.660000 1.680397 13.537365 153.389169  
0.670000 1.726368 13.674020 152.601699  
0.680000 1.740862 13.651442 148.883735  
0.690000 1.703934 13.314005 142.147665  
0.700000 1.623025 12.857408 131.562249  
0.710000 1.538633 12.694651 120.806274  
0.720000 1.541786 12.888936 117.917445  
0.730000 1.518538 13.003130 113.153341  
0.740000 1.560910 13.384077 113.428643  
0.750000 1.570334 13.316782 110.818904  
0.760000 1.534794 12.843695 105.461189  
0.770000 1.490179 12.171107 99.712270  
0.780000 1.573116 12.170308 102.491478  
0.790000 1.658514 12.356661 105.275739  
0.800000 1.740047 12.131800 107.522440  
0.810000 1.809307 11.620085 109.071230  
0.820000 1.853668 11.014488 109.024926  
0.830000 1.855753 11.188329 106.624266  
0.840000 1.903850 11.357218 106.935140  
0.850000 2.106734 11.397707 115.556020  
0.860000 2.331471 11.696277 124.741507  
0.870000 2.535017 12.804937 132.753824  
0.880000 2.709151 13.676758 138.549443  
0.890000 2.861847 14.413679 143.010158  
0.900000 3.000216 15.074868 146.786173  
0.910000 3.131246 15.673602 149.882651  
0.920000 3.255730 16.262653 152.184765  
0.930000 3.352427 16.952270 153.438353  
0.940000 3.402815 17.397645 152.508313  
0.950000 3.389208 17.483368 148.764283  
