NGANo: csz027-A11923-EW 
Zeta: 0.050000 
Ds5-95: 105.300000 
Comments:  
Period, SD, SV, SA
0.010000 0.000119 0.009311 47.119315  
0.020000 0.000447 0.034242 44.605771  
0.030000 0.001157 0.085790 49.888232  
0.040000 0.002111 0.108256 51.913568  
0.050000 0.003183 0.171865 49.445618  
0.060000 0.004791 0.216181 52.671987  
0.070000 0.007235 0.287917 57.821257  
0.080000 0.008845 0.469142 55.705253  
0.090000 0.011794 0.549824 57.353518  
0.100000 0.016700 0.681047 66.866573  
0.110000 0.023441 0.952208 75.523455  
0.120000 0.031242 1.179998 85.017193  
0.130000 0.046254 1.569172 107.333523  
0.140000 0.052208 1.893523 107.114397  
0.150000 0.079547 2.818391 140.920459  
0.160000 0.075273 2.559324 114.863332  
0.170000 0.080026 2.696409 112.350910  
0.180000 0.086003 2.732428 104.195330  
0.190000 0.094546 2.624336 104.774192  
0.200000 0.119812 2.950881 120.032427  
0.210000 0.144943 3.587131 130.371528  
0.220000 0.156942 3.722492 129.510084  
0.230000 0.160613 3.959807 120.203963  
0.240000 0.185813 4.728981 129.876210  
0.250000 0.232374 5.166393 146.875209  
0.260000 0.239501 5.100916 140.092211  
0.270000 0.244974 5.334012 134.011636  
0.280000 0.282376 5.743221 141.860765  
0.290000 0.288352 5.728973 134.313541  
0.300000 0.292890 6.013179 128.646041  
0.310000 0.323638 6.316276 133.365029  
0.320000 0.339585 6.545587 129.906742  
0.330000 0.369267 6.872263 133.235949  
0.340000 0.430271 7.836527 148.142972  
0.350000 0.489772 8.530602 159.178241  
0.360000 0.468482 7.757655 143.628549  
0.370000 0.451550 7.252815 131.159279  
0.380000 0.463726 7.637074 126.125247  
0.390000 0.488164 7.943461 127.818568  
0.400000 0.514678 8.126677 126.757726  
0.410000 0.515860 8.263173 122.710259  
0.420000 0.624343 9.550131 140.113440  
0.430000 0.732256 10.868059 157.512778  
0.440000 0.778541 11.058733 160.531186  
0.450000 0.776989 10.735561 153.385563  
0.460000 0.734819 10.160824 137.883434  
0.470000 0.648411 8.952191 116.003793  
0.480000 0.570937 7.866147 97.919022  
0.490000 0.607851 7.436381 100.021782  
0.500000 0.619661 7.623609 97.773027  
0.510000 0.592345 7.565755 90.184945  
0.520000 0.593129 7.056638 86.591076  
0.530000 0.573677 6.237099 80.679108  
0.540000 0.555656 6.080482 75.749824  
0.550000 0.580971 6.412068 76.351895  
0.560000 0.668136 6.818695 84.745098  
0.570000 0.720687 7.397485 88.353131  
0.580000 0.732035 7.507558 86.588426  
0.590000 0.744344 7.273523 84.939427  
0.600000 0.793238 7.707306 87.526208  
0.610000 0.814429 7.844200 87.022066  
0.620000 0.819762 7.634489 84.796605  
0.630000 0.830483 7.697595 82.959337  
0.640000 0.846303 8.054127 81.602632  
0.650000 0.860275 8.841577 80.481910  
0.660000 0.872167 9.087745 79.684518  
0.670000 0.886883 8.745351 78.617203  
0.680000 0.875363 8.573892 75.161748  
0.690000 0.850053 8.091377 70.645256  
0.700000 0.819705 7.761990 66.558621  
0.710000 0.802850 7.481355 63.211229  
0.720000 0.809084 7.253925 62.013104  
0.730000 0.805142 7.123381 60.008171  
0.740000 0.790722 7.040169 57.192490  
0.750000 0.790697 7.296033 55.737842  
0.760000 0.839773 8.017813 57.541692  
0.770000 0.920994 8.554608 61.445349  
0.780000 0.983197 8.918243 63.924530  
0.790000 1.089112 9.004985 69.209481  
0.800000 1.195722 9.605603 74.282419  
0.810000 1.272508 9.897472 77.033114  
