NGANo: csz022-A00692-EW 
Zeta: 0.050000 
Ds5-95: 188.320000 
Comments:  
Period, SD, SV, SA
0.010000 0.000098 0.005954 38.906888  
0.020000 0.000430 0.028794 42.178750  
0.030000 0.000979 0.086279 43.687719  
0.040000 0.001798 0.108496 43.590416  
0.050000 0.002991 0.148381 46.879245  
0.060000 0.004114 0.198160 45.333878  
0.070000 0.006463 0.262762 52.159471  
0.080000 0.009051 0.385126 57.006249  
0.090000 0.011779 0.522858 56.465095  
0.100000 0.017814 0.764895 68.951094  
0.110000 0.025552 1.323791 84.451636  
0.120000 0.034892 1.673671 97.226013  
0.130000 0.036372 1.591184 86.750961  
0.140000 0.048566 2.065061 96.605345  
0.150000 0.053066 2.021086 92.713330  
0.160000 0.054708 1.991709 86.118969  
0.170000 0.054325 1.968759 74.107284  
0.180000 0.061505 1.898306 73.938204  
0.190000 0.074183 2.244118 80.522684  
0.200000 0.100204 2.684869 99.169779  
0.210000 0.113184 3.191243 100.898710  
0.220000 0.113648 2.913026 93.923693  
0.230000 0.156403 3.438107 116.487543  
0.240000 0.162045 3.605039 110.963298  
0.250000 0.165462 4.174247 105.617231  
0.260000 0.187274 4.614360 109.877718  
0.270000 0.191490 4.469954 105.354737  
0.280000 0.209820 4.112864 106.137052  
0.290000 0.233150 4.535570 110.624076  
0.300000 0.238944 4.569012 104.641553  
0.310000 0.284101 5.338539 116.445246  
0.320000 0.332777 6.199649 128.620556  
0.330000 0.347414 6.523479 127.537966  
0.340000 0.337339 5.991141 115.274360  
0.350000 0.337444 5.713196 109.072326  
0.360000 0.352710 5.789893 106.793765  
0.370000 0.331712 5.281973 97.264171  
0.380000 0.310331 4.955866 85.553821  
0.390000 0.302456 4.837432 79.359907  
0.400000 0.357054 5.097258 88.553907  
0.410000 0.439396 5.664930 103.358144  
0.420000 0.520489 6.719793 116.419345  
0.430000 0.571867 7.544070 122.424393  
0.440000 0.570139 7.869992 116.125084  
0.450000 0.570193 7.475111 111.484070  
0.460000 0.583332 7.749396 108.779114  
0.470000 0.573290 7.725666 102.926365  
0.480000 0.553837 7.480349 95.756568  
0.490000 0.544191 7.242143 90.277089  
0.500000 0.615904 8.043182 97.900448  
0.510000 0.690544 8.812132 104.953726  
0.520000 0.754150 9.073122 110.016683  
0.530000 0.787221 8.978533 111.226669  
0.540000 0.783663 8.993419 107.345371  
0.550000 0.766889 8.799481 100.288659  
0.560000 0.758671 8.681429 96.560865  
0.570000 0.808709 9.100691 98.204596  
0.580000 0.869153 9.693223 102.394876  
0.590000 0.893284 10.092014 101.488887  
0.600000 0.880789 9.818739 97.054746  
0.610000 0.897379 9.378392 95.909279  
0.620000 0.923723 9.676587 94.959765  
0.630000 0.940028 10.057820 93.997107  
0.640000 0.948911 10.278274 92.223698  
0.650000 0.959789 10.335410 89.842019  
0.660000 0.971092 10.515964 88.446048  
0.670000 0.984937 10.649834 87.420961  
0.680000 1.035286 10.601009 88.802206  
0.690000 1.065444 10.271778 89.139638  
0.700000 1.092963 10.095546 88.204281  
0.710000 1.126319 10.009762 88.781143  
0.720000 1.118467 9.939872 86.033646  
0.730000 1.084654 9.615993 80.683221  
0.740000 1.023826 9.150741 74.123038  
0.750000 0.939407 8.590279 66.432471  
0.760000 0.843311 7.840968 57.758223  
