NGANo: csz028-A00692-NS 
Zeta: 0.050000 
Ds5-95: 90.580000 
Comments:  
Period, SD, SV, SA
0.010000 0.000153 0.010784 60.425752  
0.020000 0.000661 0.049841 65.979177  
0.030000 0.001307 0.108155 57.570605  
0.040000 0.002828 0.210703 69.823012  
0.050000 0.003940 0.264754 62.783485  
0.060000 0.006275 0.421326 68.242697  
0.070000 0.010004 0.565999 80.713487  
0.080000 0.012116 0.632054 76.341299  
0.090000 0.021272 0.904318 103.802132  
0.100000 0.025780 1.063253 101.494542  
0.110000 0.031525 1.404067 104.336969  
0.120000 0.042545 1.900077 115.861982  
0.130000 0.047665 2.054956 113.056154  
0.140000 0.061818 2.320782 127.078524  
0.150000 0.085157 2.896897 148.372877  
0.160000 0.112277 3.551975 177.618554  
0.170000 0.141422 4.257551 196.132695  
0.180000 0.148834 4.345036 181.023122  
0.190000 0.158829 4.516832 173.760487  
0.200000 0.161400 4.792016 159.983176  
0.210000 0.164213 4.192442 146.703737  
0.220000 0.199187 4.831587 161.425667  
0.230000 0.208439 4.896130 159.200460  
0.240000 0.221950 5.143885 154.432759  
0.250000 0.282368 6.582939 180.985862  
0.260000 0.316507 6.987224 186.290972  
0.270000 0.354694 7.685866 191.329392  
0.280000 0.347775 7.580205 175.026868  
0.290000 0.322802 6.739157 150.340850  
0.300000 0.324177 6.689296 142.900726  
0.310000 0.317779 6.254475 129.344524  
0.320000 0.371461 7.111523 145.468606  
0.330000 0.416308 7.749275 151.486706  
0.340000 0.439867 8.076167 152.162332  
0.350000 0.505085 8.918109 163.237634  
0.360000 0.560508 9.857654 169.814874  
0.370000 0.604525 10.673191 177.312480  
0.380000 0.619642 10.875180 170.813638  
0.390000 0.652347 10.732409 170.297668  
0.400000 0.664893 10.769879 166.497462  
0.410000 0.670859 11.064289 159.166087  
0.420000 0.688735 11.287122 153.385665  
0.430000 0.675075 10.664152 145.645501  
0.440000 0.726563 10.186088 148.705774  
0.450000 0.836301 11.738435 162.733651  
0.460000 0.920077 13.023038 171.285884  
0.470000 0.954811 13.131570 170.963585  
0.480000 0.918047 12.212265 158.595928  
0.490000 0.839933 11.105710 139.301199  
0.500000 0.905363 10.848995 144.282043  
0.510000 0.976068 11.355895 149.179427  
0.520000 1.023786 11.604800 151.007865  
0.530000 1.057920 11.696273 149.724136  
0.540000 1.064758 11.454533 144.890375  
0.550000 1.036234 11.537591 135.901134  
0.560000 0.990043 11.642728 125.946864  
0.570000 0.941238 11.092462 114.829979  
0.580000 0.881984 10.463472 104.439056  
0.590000 0.856023 10.070201 97.045255  
0.600000 0.830363 9.796903 91.871620  
0.610000 0.865905 9.413145 92.692932  
0.620000 0.921970 9.678205 95.312631  
0.630000 0.937595 10.024127 94.106540  
0.640000 0.985865 9.779604 95.862216  
0.650000 1.028939 10.124916 96.920125  
0.660000 1.033527 10.154435 94.106409  
0.670000 0.993901 9.804472 87.856974  
0.680000 1.026582 9.527470 88.144531  
0.690000 1.074136 9.853926 89.364377  
0.700000 1.133943 10.366640 91.895239  
0.710000 1.197633 10.871255 94.365517  
0.720000 1.264476 11.333340 96.839718  
0.730000 1.316778 11.676126 98.252023  
0.740000 1.340242 11.725390 96.826353  
0.750000 1.315877 11.323626 93.000604  
0.760000 1.255136 10.704622 86.278009  
0.770000 1.177059 9.882995 78.935219  
0.780000 1.150614 9.516357 74.853230  
0.790000 1.157526 9.497460 73.551179  
0.800000 1.120714 9.750683 69.465863  
0.810000 1.152903 10.067569 69.805290  
0.820000 1.177444 10.231690 69.377613  
0.830000 1.162695 10.319003 67.118937  
0.840000 1.182365 10.358361 66.529245  
0.850000 1.205965 10.226321 66.534631  
0.860000 1.214316 9.889232 65.155699  
0.870000 1.195775 9.862110 63.034471  
0.880000 1.169334 9.924755 60.019981  
0.890000 1.128671 9.863597 56.657469  
0.900000 1.087850 9.728233 53.408259  
0.910000 1.082541 9.583476 51.981608  
0.920000 1.077134 9.349652 50.638926  
0.930000 1.048325 8.963759 48.073728  
0.940000 1.000302 8.432795 44.987391  
0.950000 0.945453 8.031597 41.624365  
0.960000 0.927365 8.353129 39.988164  
0.970000 0.987062 8.550831 41.671427  
0.980000 1.023974 8.545313 42.448217  
0.990000 1.040529 8.313635 42.140648  
1.000000 1.030464 7.926251 40.984656  
1.010000 0.999896 7.463913 38.946097  
1.020000 0.971276 7.473678 37.090669  
1.030000 0.979973 7.381008 36.723333  
1.040000 0.977519 7.213393 35.867941  
1.050000 0.965596 7.255325 34.766644  
1.060000 0.948204 7.653214 33.482161  
1.070000 0.936578 7.967946 32.459492  
1.080000 0.934701 8.184564 31.776423  
1.090000 0.942413 8.296232 31.441024  
1.100000 0.980902 8.306161 32.223801  
1.110000 1.009748 8.226694 32.632611  
1.120000 1.058948 8.100140 33.444936  
1.130000 1.114259 7.930729 34.562841  
1.140000 1.169333 7.722078 35.639279  
1.150000 1.219700 7.645159 36.538951  
1.160000 1.262184 7.820860 37.179682  
1.170000 1.295295 7.912888 37.516992  
1.180000 1.319054 7.933356 37.565499  
1.190000 1.333781 7.868460 37.359542  
1.200000 1.339283 7.704311 36.906764  
1.210000 1.342593 7.509386 36.352513  
1.220000 1.357236 7.238036 36.182355  
1.230000 1.361898 7.231223 35.739580  
1.240000 1.358484 7.233685 35.072718  
1.250000 1.346813 7.152424 34.226490  
1.260000 1.327886 7.031339 33.201849  
1.270000 1.305347 6.855413 32.097010  
1.280000 1.283205 6.833611 31.057120  
1.290000 1.264783 6.807521 30.127937  
1.300000 1.250504 6.752348 29.323711  
1.310000 1.251168 6.653606 29.063509  
1.320000 1.277335 6.537702 29.229031  
1.330000 1.293463 6.644756 29.163916  
1.340000 1.302080 6.696530 28.916711  
1.350000 1.301844 6.710834 28.496902  
1.360000 1.308641 6.707924 28.059869  
1.370000 1.330499 6.718742 28.091896  
1.380000 1.351221 6.744784 28.116788  
1.390000 1.371654 6.795836 28.146244  
1.400000 1.390280 6.877897 28.112647  
1.410000 1.406389 6.989555 28.018957  
1.420000 1.420635 7.121053 27.898975  
1.430000 1.433195 7.254466 27.755763  
1.440000 1.443928 7.366419 27.581335  
1.450000 1.452515 7.433839 27.370099  
1.460000 1.459168 7.440674 27.112018  
1.470000 1.465389 7.382414 26.840340  
1.480000 1.472142 7.291482 26.618544  
1.490000 1.477966 7.158766 26.414030  
1.500000 1.531396 7.001460 27.053268  
1.510000 1.583839 6.837909 27.625419  
1.520000 1.628039 6.679497 28.037659  
1.530000 1.670044 6.543592 28.340321  
1.540000 1.705148 6.571091 28.568701  
1.550000 1.738445 6.594592 28.720910  
1.560000 1.768313 6.652971 28.807808  
1.570000 1.795052 6.708266 28.881330  
1.580000 1.821437 6.732667 28.931315  
1.590000 1.844398 6.727791 28.933084  
1.600000 1.865086 6.712166 28.920317  
1.610000 1.882692 6.744547 28.818693  
1.620000 1.897707 6.783234 28.718995  
1.630000 1.908471 6.829258 28.526132  
1.640000 1.916937 7.028248 28.309132  
1.650000 1.919584 7.409893 28.018475  
1.660000 1.920229 7.770050 27.672413  
1.670000 1.914276 8.100275 27.275383  
1.680000 1.906311 8.392933 26.810160  
1.690000 1.892614 8.641696 26.311660  
1.700000 1.876462 8.851990 25.784002  
1.710000 1.904894 9.031402 25.899277  
1.720000 1.925358 9.159870 25.858767  
1.730000 1.937952 9.238128 25.717881  
1.740000 1.964072 9.268516 25.774847  
1.750000 2.025103 9.254487 26.320163  
1.760000 2.075695 9.200102 26.655376  
1.770000 2.112774 9.118489 26.875317  
1.780000 2.141349 9.022274 26.888307  
