NGANo: csz023-A00692-EW 
Zeta: 0.050000 
Ds5-95: 121.020000 
Comments:  
Period, SD, SV, SA
0.010000 0.000115 0.008764 45.705358  
0.020000 0.000457 0.038048 45.047221  
0.030000 0.001112 0.085450 49.332899  
0.040000 0.002207 0.132362 55.948509  
0.050000 0.003225 0.150225 51.389107  
0.060000 0.005248 0.239482 57.462619  
0.070000 0.007497 0.351631 61.225356  
0.080000 0.008663 0.430361 53.479349  
0.090000 0.014356 0.612093 69.338055  
0.100000 0.019531 0.879540 77.293561  
0.110000 0.023838 1.031678 78.652102  
0.120000 0.028424 1.125190 76.586326  
0.130000 0.042134 1.605751 98.984339  
0.140000 0.045772 1.468074 93.132869  
0.150000 0.054527 1.871472 93.867479  
0.160000 0.063093 2.321202 97.871255  
0.170000 0.072192 2.427676 97.196363  
0.180000 0.094608 2.836191 118.060367  
0.190000 0.116201 3.292641 127.639375  
0.200000 0.122799 3.231833 120.405643  
0.210000 0.120032 3.206881 109.704254  
0.220000 0.134350 3.491375 109.787639  
0.230000 0.150139 3.472999 114.283588  
0.240000 0.173125 3.872975 117.260583  
0.250000 0.204530 4.465100 130.362409  
0.260000 0.218065 4.678609 126.979118  
0.270000 0.246133 5.435641 135.503753  
0.280000 0.282199 6.070835 143.606864  
0.290000 0.283051 5.843837 132.962507  
0.300000 0.248491 5.065064 108.780553  
0.310000 0.220664 4.223773 90.518925  
0.320000 0.270802 4.995020 104.161131  
0.330000 0.317050 5.642653 114.734582  
0.340000 0.350793 5.885741 121.219511  
0.350000 0.378458 6.313618 122.306076  
0.360000 0.392343 6.509968 120.887954  
0.370000 0.450616 7.277667 131.678378  
0.380000 0.579754 9.161070 158.415418  
0.390000 0.665630 10.436902 172.262824  
0.400000 0.675551 10.499482 166.294395  
0.410000 0.648479 9.929668 154.600908  
0.420000 0.620178 9.329718 139.215265  
0.430000 0.564810 8.406815 121.279728  
0.440000 0.541520 7.244344 110.463295  
0.450000 0.537490 7.149140 104.832263  
0.460000 0.536428 7.263023 101.196130  
0.470000 0.547837 7.461601 98.078717  
0.480000 0.579710 7.679999 100.390588  
0.490000 0.612662 7.901625 101.853554  
0.500000 0.651812 7.943311 103.702619  
0.510000 0.668892 8.098248 101.847597  
0.520000 0.659534 7.930104 96.128621  
0.530000 0.627143 7.578651 88.780922  
0.540000 0.655351 7.476781 89.002877  
0.550000 0.717146 7.963163 94.235087  
0.560000 0.749068 8.986919 94.587452  
0.570000 0.790581 9.685111 96.870365  
0.580000 0.858329 10.265249 100.925580  
0.590000 0.947721 11.023960 108.590638  
0.600000 1.055724 11.477874 116.619020  
0.610000 1.116295 11.900870 119.183079  
0.620000 1.101775 11.855423 113.614451  
0.630000 1.076884 11.381575 107.553770  
