NGANo: csz025-A11923-EW 
Zeta: 0.050000 
Ds5-95: 76.560000 
Comments:  
Period, SD, SV, SA
0.010000 0.000455 0.009656 179.636037  
0.020000 0.001809 0.033113 178.471749  
0.030000 0.004149 0.070004 181.413445  
0.040000 0.007550 0.171904 185.473459  
0.050000 0.011526 0.157026 182.076068  
0.060000 0.016473 0.223796 180.614837  
0.070000 0.023072 0.281268 185.475620  
0.080000 0.028784 0.412122 177.478272  
0.090000 0.039888 0.763116 194.479881  
0.100000 0.050865 1.070617 199.575585  
0.110000 0.059774 0.982085 196.515425  
0.120000 0.068396 1.066366 187.646106  
0.130000 0.084943 1.273734 198.956754  
0.140000 0.097539 1.567359 196.144421  
0.150000 0.119590 1.903443 210.850808  
0.160000 0.135994 1.954002 208.900408  
0.170000 0.145607 2.182251 199.130218  
0.180000 0.159611 2.281824 194.270129  
0.190000 0.164488 2.880647 179.781320  
0.200000 0.197998 3.420995 195.556658  
0.210000 0.242991 3.334150 218.563920  
0.220000 0.298614 3.854352 243.251284  
0.230000 0.312084 4.309524 234.080318  
0.240000 0.340393 4.127069 232.423116  
0.250000 0.370817 4.713914 234.384889  
0.260000 0.411354 4.686323 241.498322  
0.270000 0.448678 4.742363 242.510316  
0.280000 0.475299 5.707601 240.645059  
0.290000 0.486977 6.323804 228.667287  
0.300000 0.469192 6.587698 205.341682  
0.310000 0.546338 6.040054 224.593816  
0.320000 0.610108 5.963538 234.699008  
0.330000 0.633895 6.097234 230.240259  
0.340000 0.675535 6.432500 231.027158  
0.350000 0.752937 6.674102 244.031962  
0.360000 0.821243 7.635131 251.167209  
0.370000 0.822311 8.313235 238.399018  
0.380000 0.763545 8.493785 209.068845  
0.390000 0.746324 8.854655 193.726050  
0.400000 0.836087 8.818551 207.045085  
0.410000 0.901017 8.326288 211.790059  
0.420000 0.933827 7.838162 209.440264  
0.430000 0.968727 7.658575 207.325047  
0.440000 0.967498 8.742806 197.578359  
0.450000 0.941488 10.139638 184.484158  
0.460000 0.967536 10.746712 180.738299  
0.470000 1.129681 10.707272 202.129360  
0.480000 1.266111 10.018523 217.122411  
0.490000 1.358608 9.347388 223.260614  
0.500000 1.396370 10.176871 220.888423  
0.510000 1.363649 10.987488 207.611645  
0.520000 1.296538 11.177161 189.259620  
0.530000 1.256033 11.349118 176.558285  
0.540000 1.336468 11.390088 180.958341  
0.550000 1.479014 11.370750 193.136648  
0.560000 1.592573 10.998165 200.964090  
0.570000 1.658183 10.593589 201.921224  
0.580000 1.667965 10.405264 195.958848  
0.590000 1.778504 10.868319 201.928591  
0.600000 1.943846 11.094588 214.170395  
0.610000 2.058898 11.294702 218.751882  
0.620000 2.120382 11.373674 218.405631  
0.630000 2.163646 11.349425 215.458821  
0.640000 2.204154 11.766262 213.249067  
0.650000 2.287790 11.829469 213.906478  
0.660000 2.413492 11.518315 218.893712  
0.670000 2.490952 11.026102 219.579378  
0.680000 2.535535 11.573418 216.550330  
0.690000 2.611458 12.093549 217.263501  
0.700000 2.794619 12.308442 225.777694  
0.710000 3.003795 13.685169 235.467278  
0.720000 3.214101 15.159490 245.853533  
0.730000 3.421699 16.652411 253.721779  
0.740000 3.579922 17.835090 258.803968  
0.750000 3.667417 18.486013 258.414049  
0.760000 3.681038 18.572039 252.456406  
0.770000 3.636843 18.224921 242.568680  
0.780000 3.729783 18.852863 242.416249  
0.790000 3.983228 20.852534 252.307941  
0.800000 4.310202 23.026534 266.142951  
0.810000 4.680374 25.255992 281.921697  
0.820000 5.092725 27.519010 299.593565  
0.830000 5.543580 29.866286 318.593746  
0.840000 5.995485 31.770780 336.137384  
0.850000 6.397007 33.123113 350.327912  
0.860000 6.702689 33.651268 359.027443  
0.870000 6.924832 33.608558 361.987933  
0.880000 7.087604 34.476623 362.461808  
0.890000 7.242996 35.551604 361.764349  
0.900000 7.434303 36.554960 362.977827  
0.910000 7.705296 37.921069 368.177611  
0.920000 8.080329 39.808562 377.894850  
0.930000 8.563894 42.401331 392.282767  
0.940000 9.152887 45.728636 410.449454  
0.950000 9.813524 49.633632 430.486033  
0.960000 10.483363 53.981587 450.972339  
0.970000 11.167953 58.379863 469.865575  
0.980000 11.785734 62.743240 486.230128  
0.990000 12.308837 66.723949 498.018062  
1.000000 12.748791 70.084507 504.665360  
1.010000 13.074404 72.665278 507.738157  
1.020000 13.280896 74.703760 506.053164  
1.030000 13.481274 76.007685 504.095966  
1.040000 13.782420 76.664888 504.845776  
1.050000 14.019553 77.022468 504.006591  
1.060000 14.182633 77.016949 500.633380  
1.070000 14.314725 76.749368 495.379944  
1.080000 14.424864 76.430916 490.359786  
1.090000 14.519839 76.069466 484.222100  
1.100000 14.638594 75.709226 479.741980  
1.110000 14.792756 75.747361 475.860655  
1.120000 14.975219 76.038704 473.486330  
1.130000 15.249335 76.626919 473.538026  
1.140000 15.566212 77.512822 474.785376  
1.150000 15.916985 78.715865 477.313315  
1.160000 16.344436 80.237610 481.639529  
1.170000 16.782735 81.856283 486.014555  
1.180000 17.232500 83.476831 490.820847  
1.190000 17.706568 85.130801 495.767564  
1.200000 18.139860 86.793424 499.603908  
1.210000 18.597266 88.215098 503.676089  
1.220000 18.989510 89.502837 505.842765  
1.230000 19.393270 90.694650 508.309119  
1.240000 19.732109 91.584903 508.856524  
1.250000 20.084273 92.533616 509.713275  
1.260000 20.371024 93.212651 508.827396  
1.270000 20.672442 93.866198 508.242054  
1.280000 20.902092 94.310774 505.889875  
1.290000 21.144557 94.634626 503.860369  
1.300000 21.317472 94.846994 500.175177  
1.310000 21.507643 95.015959 496.992439  
1.320000 21.638909 95.195024 492.576783  
1.330000 21.801418 95.224828 488.756164  
1.340000 21.923222 95.362412 484.293751  
1.350000 22.069710 95.355821 480.225011  
1.360000 22.204690 95.449336 476.210649  
1.370000 22.344224 95.372989 472.063493  
1.380000 22.502620 95.481192 468.684589  
1.390000 22.635952 95.397097 464.860560  
1.400000 22.812760 95.439383 461.598125  
1.410000 22.960172 95.341215 458.186257  
1.420000 23.114758 95.226743 454.561486  
1.430000 23.261820 95.113217 451.264068  
1.440000 23.380400 95.190202 447.238418  
1.450000 23.513711 95.131599 443.606566  
1.460000 23.603267 95.001525 439.428829  
1.470000 23.706980 94.929143 435.085451  
1.480000 23.789699 94.754411 430.938790  
1.490000 23.865395 94.589241 426.349967  
1.500000 23.960708 94.516739 422.433502  
1.510000 24.034472 94.408639 418.369345  
1.520000 24.142712 94.305383 414.406466  
1.530000 24.235903 94.342606 410.826348  
1.540000 24.326244 94.313842 406.803312  
1.550000 24.417085 94.186212 403.212177  
1.560000 24.466855 94.134158 399.027817  
1.570000 24.522727 93.932266 394.657453  
1.580000 24.513134 93.527493 389.818407  
1.590000 24.496437 93.132258 384.350498  
1.600000 24.412698 92.488385 378.565526  
1.610000 24.305391 91.677629 371.886367  
1.620000 24.144471 90.778434 365.175562  
1.630000 23.953507 89.651815 357.599612  
1.640000 23.729627 88.484196 350.118905  
1.650000 23.472126 87.194384 342.115666  
1.660000 23.206220 85.760333 334.097402  
1.670000 22.898741 84.380410 325.988944  
1.680000 22.607707 82.887035 317.657344  
1.690000 22.284420 81.341256 309.649937  
1.700000 21.953687 79.830017 301.421944  
1.710000 21.622221 78.243618 293.312102  
1.720000 21.268452 76.645205 285.362328  
1.730000 20.917832 75.069961 277.326935  
1.740000 20.565590 73.445275 269.436791  
1.750000 20.200126 71.783688 261.787630  
1.760000 19.829949 70.167216 254.166121  
1.770000 19.475215 68.548909 246.624108  
1.780000 19.115915 66.916199 239.314904  
1.790000 18.755951 65.279851 232.289527  
1.800000 18.399128 63.650183 225.428578  
1.810000 18.051195 62.037275 218.772909  
1.820000 17.721665 60.477292 212.361661  
1.830000 17.403347 58.950309 206.232648  
1.840000 17.100176 57.459891 200.422340  
1.850000 16.816095 56.016767 194.965563  
1.860000 16.555012 54.631666 189.895108  
1.870000 16.320773 53.315219 185.241500  
1.880000 16.436114 52.077938 184.228472  
1.890000 16.822218 51.472519 186.539620  
1.900000 17.222809 51.877245 188.948482  
1.910000 17.638043 52.261016 191.473557  
1.920000 18.067782 52.650465 194.147098  
1.930000 18.511494 52.968135 196.911104  
1.940000 18.968794 53.204306 199.752876  
1.950000 19.447704 53.432159 202.654950  
1.960000 19.937510 53.597441 205.595382  
1.970000 20.435876 53.646808 208.576373  
1.980000 20.940112 54.082525 211.656518  
1.990000 21.455032 55.233636 214.705885  
2.000000 21.979532 56.369646 217.696191  
2.010000 22.502844 57.483617 220.643604  
2.020000 23.022628 58.569756 223.625591  
2.030000 23.556565 59.650765 226.490878  
2.040000 24.083832 60.723407 229.223857  
2.050000 24.602954 61.760987 232.020409  
2.060000 25.135614 62.762408 234.673154  
2.070000 25.658930 63.747221 237.203696  
2.080000 26.176754 65.437438 239.777792  
2.090000 26.704810 67.895724 242.206170  
2.100000 27.223119 70.368809 244.566206  
2.110000 27.743026 72.881459 246.938734  
2.120000 28.268593 75.368060 249.179067  
2.130000 28.785604 77.801817 251.417466  
2.140000 29.314192 80.157254 253.644240  
2.150000 29.843330 82.497566 255.761801  
2.160000 30.367041 84.745473 257.957463  
2.170000 30.912498 86.888490 260.113783  
2.180000 31.453568 88.990500 262.194171  
2.190000 32.000890 90.959404 264.420846  
2.200000 32.563648 92.881988 266.572905  
2.210000 33.123064 94.636630 268.732150  
2.220000 33.701808 96.346966 270.973511  
2.230000 34.283656 97.848019 273.132070  
2.240000 34.870712 99.305867 275.377601  
2.250000 35.471692 100.529797 277.587605  
2.260000 36.066562 101.628538 279.768545  
2.270000 36.679938 102.529560 281.975624  
2.280000 37.278034 103.172026 284.102914  
2.290000 37.893216 103.701237 286.236690  
2.300000 38.488209 103.952287 288.240666  
2.310000 39.092594 104.064719 290.228347  
2.320000 39.674492 103.992628 292.022000  
2.330000 40.260420 104.142757 293.803086  
2.340000 40.821268 104.269617 295.349489  
2.350000 41.383126 104.195385 296.887661  
2.360000 41.918546 103.898064 298.175005  
2.370000 42.453128 103.414967 299.464711  
2.380000 42.963093 104.242074 300.491605  
2.390000 43.470011 105.249657 301.555454  
2.400000 43.958689 106.221633 302.385199  
2.410000 44.440055 107.126563 303.222955  
2.420000 44.914820 108.026006 303.914979  
2.430000 45.373812 108.832198 304.560021  
2.440000 45.843695 109.627467 305.181047  
2.450000 46.294651 110.398617 305.665036  
2.460000 46.756816 111.113440 306.277348  
2.470000 47.216296 111.871937 306.779549  
2.480000 47.663901 112.568144 307.261903  
2.490000 48.138032 113.327745 307.825063  
2.500000 48.601789 114.039554 308.307378  
2.510000 49.064742 114.815264 308.797588  
2.520000 49.547161 115.579195 309.364131  
2.530000 50.019602 116.369952 309.853974  
2.540000 50.497297 117.105803 310.354475  
