NGANo: csz027-A00692-NS 
Zeta: 0.050000 
Ds5-95: 108.660000 
Comments:  
Period, SD, SV, SA
0.010000 0.000113 0.007084 44.641017  
0.020000 0.000457 0.034829 44.794164  
0.030000 0.001022 0.065624 44.415784  
0.040000 0.002078 0.106101 51.492821  
0.050000 0.003391 0.212453 53.356901  
0.060000 0.004130 0.219498 46.119749  
0.070000 0.006314 0.340423 51.897122  
0.080000 0.011845 0.478660 72.445872  
0.090000 0.014465 0.560104 68.844670  
0.100000 0.018205 0.658469 71.287843  
0.110000 0.019931 0.797968 63.963792  
0.120000 0.021597 0.956957 60.268987  
0.130000 0.031154 1.302380 71.557530  
0.140000 0.037671 1.435175 76.848474  
0.150000 0.048153 1.796288 83.490319  
0.160000 0.061195 1.968761 94.676017  
0.170000 0.072118 2.102247 98.443272  
0.180000 0.098669 2.808842 122.122646  
0.190000 0.117047 3.377208 128.816874  
0.200000 0.113229 3.322438 114.337668  
0.210000 0.130423 3.360551 119.141674  
0.220000 0.143527 3.605122 115.898717  
0.230000 0.155256 3.976885 116.002924  
0.240000 0.201433 4.946995 140.418881  
0.250000 0.237882 5.615611 150.289835  
0.260000 0.251277 5.657379 145.937123  
0.270000 0.245169 5.718274 135.501783  
0.280000 0.266526 5.570564 133.852309  
0.290000 0.255453 5.129566 119.240902  
0.300000 0.255372 5.139925 113.002685  
0.310000 0.298095 5.351050 122.005414  
0.320000 0.304782 5.380117 119.004580  
0.330000 0.316215 5.681196 114.325797  
0.340000 0.334273 5.986334 114.059700  
0.350000 0.401171 6.475212 129.205081  
0.360000 0.467307 7.544683 142.731966  
0.370000 0.493897 7.873514 144.207314  
0.380000 0.507056 7.860594 138.726524  
0.390000 0.495224 7.649310 129.713307  
0.400000 0.489231 7.324147 120.551789  
0.410000 0.507114 7.464718 120.184911  
0.420000 0.520612 7.555765 116.098496  
0.430000 0.492498 7.025053 105.723828  
0.440000 0.523548 7.015335 106.873326  
0.450000 0.536937 7.620439 106.035833  
0.460000 0.547549 7.708376 103.049578  
0.470000 0.546095 7.666101 97.909023  
0.480000 0.527826 7.593891 90.495684  
0.490000 0.526779 7.385439 87.352941  
0.500000 0.571039 7.225607 91.111635  
0.510000 0.635952 7.734733 96.340498  
0.520000 0.690399 8.401406 101.558116  
0.530000 0.731933 8.835465 103.392054  
0.540000 0.729914 8.801584 99.649165  
0.550000 0.699967 8.138049 92.006282  
0.560000 0.729477 7.712739 92.672699  
0.570000 0.742435 7.616650 90.461190  
0.580000 0.734500 7.458653 86.467534  
0.590000 0.709620 7.592690 81.269270  
0.600000 0.711429 7.728035 78.544220  
0.610000 0.754837 7.876683 80.632594  
0.620000 0.792876 7.873052 81.732056  
0.630000 0.824707 7.912381 82.911646  
0.640000 0.863852 8.306044 83.367241  
0.650000 0.910743 9.273856 85.674956  
0.660000 1.024127 10.005129 92.873416  
0.670000 1.115895 10.825626 98.430455  
0.680000 1.205601 11.301064 103.918130  
0.690000 1.257779 11.763203 105.176358  
0.700000 1.265300 12.254558 102.399976  
0.710000 1.220228 12.210488 95.783176  
0.720000 1.186402 11.678159 90.981017  
0.730000 1.178902 10.787010 88.114108  
0.740000 1.146856 10.694525 83.377035  
0.750000 1.140168 10.636745 80.876096  
0.760000 1.129845 10.546332 77.625264  
0.770000 1.144391 10.384647 76.353124  
0.780000 1.159902 10.038530 75.699724  
0.790000 1.160152 9.476322 74.073361  
0.800000 1.149345 8.825560 71.105496  
0.810000 1.113062 8.551656 67.539079  
0.820000 1.064216 8.242361 62.803134  
0.830000 1.006960 7.872031 58.233658  
0.840000 1.003521 7.595038 56.533412  
0.850000 0.985869 7.406968 54.110209  
0.860000 0.966873 7.250730 51.853951  
0.870000 0.963497 7.165242 50.554990  
0.880000 0.983996 7.196775 50.501891  
0.890000 1.024582 7.323530 51.504975  
0.900000 1.075948 7.498405 52.944672  
0.910000 1.128983 7.664620 54.218296  
0.920000 1.173469 8.043687 54.999283  
0.930000 1.207280 8.475912 55.658622  
0.940000 1.235482 8.852170 55.586106  
0.950000 1.242189 9.153049 54.851158  
0.960000 1.237613 9.392474 53.386137  
0.970000 1.243812 9.454146 52.513428  
0.980000 1.243442 9.371643 51.402029  
0.990000 1.220603 9.165645 49.529373  
1.000000 1.190260 8.842059 47.244746  
1.010000 1.150273 8.496943 44.829317  
1.020000 1.115618 8.260555 42.576215  
1.030000 1.083643 8.062861 40.518216  
1.040000 1.059446 7.902045 38.897065  
1.050000 1.043703 7.808363 37.560539  
1.060000 1.028726 7.732759 36.296373  
1.070000 1.014011 7.647297 35.144301  
1.080000 0.995583 7.535848 33.841013  
1.090000 0.974244 7.399380 32.556056  
1.100000 0.958734 7.243725 31.484582  
1.110000 0.949894 7.069676 30.618967  
1.120000 0.936544 6.875715 29.639327  
1.130000 0.919380 6.664871 28.608097  
1.140000 0.900574 6.445212 27.523535  
1.150000 0.878165 6.326155 26.367432  
1.160000 0.853378 6.204718 25.179826  
1.170000 0.828036 6.063065 24.015384  
1.180000 0.804996 5.912609 22.963697  
1.190000 0.787748 5.771688 22.091886  
1.200000 0.779188 5.694738 21.489226  
1.210000 0.780347 5.626991 21.169099  
1.220000 0.789895 5.583672 21.079491  
1.230000 0.804574 5.615707 21.123992  
1.240000 0.820023 5.676409 21.184110  
1.250000 0.833142 5.743221 21.181624  
1.260000 0.841156 5.794906 21.046929  
1.270000 0.842842 5.819842 20.759093  
1.280000 0.839922 5.818631 20.366876  
1.290000 0.835059 5.800292 19.938479  
1.300000 0.831377 5.776512 19.546962  
1.310000 0.829956 5.756864 19.217766  
1.320000 0.830218 5.745373 18.934980  
1.330000 0.831137 5.739452 18.673723  
1.340000 0.831467 5.732677 18.405573  
1.350000 0.830915 5.720420 18.124312  
1.360000 0.830735 5.704710 17.857231  
1.370000 0.833303 5.695005 17.653859  
1.380000 0.840936 5.704464 17.559948  
1.390000 0.854685 5.744217 17.593019  
1.400000 0.873699 5.818705 17.731262  
1.410000 0.897079 5.923631 17.948627  
1.420000 0.919957 6.046491 18.153755  
1.430000 0.937948 6.169285 18.259674  
1.440000 0.947270 6.272737 18.197870  
1.450000 0.948630 6.340637 17.985146  
1.460000 0.939743 6.362945 17.588312  
1.470000 0.920179 6.337269 17.004812  
1.480000 0.892456 6.268848 16.286800  
1.490000 0.862199 6.168891 15.513711  
1.500000 0.830752 6.051474 14.761458  
1.510000 0.800427 5.930320 14.045476  
1.520000 0.791575 5.816677 13.681518  
1.530000 0.786616 5.718229 13.417529  
1.540000 0.783061 5.638249 13.190381  
1.550000 0.782634 5.575016 13.019015  
1.560000 0.785910 5.524068 12.911445  
1.570000 0.792204 5.477893 12.854978  
1.580000 0.799837 5.425019 12.821634  
1.590000 0.806686 5.358289 12.777553  
