NGANo: csz023-A11923-NS 
Zeta: 0.050000 
Ds5-95: 122.100000 
Comments:  
Period, SD, SV, SA
0.010000 0.000182 0.008788 72.015901  
0.020000 0.000734 0.044714 72.817098  
0.030000 0.001669 0.094323 74.765808  
0.040000 0.002843 0.156845 70.016866  
0.050000 0.004252 0.196621 67.101506  
0.060000 0.006534 0.264576 72.302137  
0.070000 0.009095 0.413173 73.870498  
0.080000 0.013338 0.497988 82.999173  
0.090000 0.019056 0.643703 92.432057  
0.100000 0.025199 0.969284 99.262370  
0.110000 0.039492 1.210096 128.347151  
0.120000 0.044517 1.569196 124.751046  
0.130000 0.051944 1.718100 119.876317  
0.140000 0.052738 1.563729 108.156019  
0.150000 0.053744 1.770309 94.693544  
0.160000 0.068401 2.250353 105.458144  
0.170000 0.095604 2.771261 130.187525  
0.180000 0.124572 3.436865 154.147994  
0.190000 0.143233 3.820741 156.657306  
0.200000 0.175365 4.476612 172.303439  
0.210000 0.148407 3.851871 132.073253  
0.220000 0.159944 4.214524 131.022358  
0.230000 0.189570 4.484043 139.802348  
0.240000 0.219937 5.060004 150.289287  
0.250000 0.242504 5.659418 154.411504  
0.260000 0.258058 5.657241 149.824900  
0.270000 0.271580 5.987402 147.260150  
0.280000 0.293528 6.284095 149.008799  
0.290000 0.340788 7.109783 161.463874  
0.300000 0.378533 7.537865 168.445689  
0.310000 0.409196 8.258968 171.273874  
0.320000 0.433723 8.504287 169.780377  
0.330000 0.402294 7.743876 145.859636  
0.340000 0.381614 7.153951 132.179184  
0.350000 0.402837 6.710672 130.026562  
0.360000 0.446284 7.511071 136.618677  
0.370000 0.515528 8.644481 148.484640  
0.380000 0.542457 8.906079 148.501455  
0.390000 0.533100 8.392066 138.822480  
0.400000 0.547782 8.068269 135.436082  
0.410000 0.578925 8.056455 137.694708  
0.420000 0.671683 9.092059 151.380675  
0.430000 0.703154 10.030989 150.455719  
0.440000 0.660814 9.982078 134.851084  
0.450000 0.709800 8.926837 140.123393  
0.460000 0.740957 9.388329 139.669938  
0.470000 0.760961 9.151744 136.552445  
0.480000 0.767933 9.291128 131.201228  
0.490000 0.747294 9.147028 123.892622  
0.500000 0.702776 8.507056 111.773451  
0.510000 0.736256 8.576968 112.740640  
0.520000 0.783885 8.952254 115.811627  
0.530000 0.841823 9.821875 119.704751  
0.540000 0.883383 9.954233 119.839120  
0.550000 0.929956 10.485348 121.512310  
0.560000 0.958500 10.580109 120.850568  
0.570000 0.970929 10.542231 118.980136  
