NGANo: csz021-A11923-EW 
Zeta: 0.050000 
Ds5-95: 182.220000 
Comments:  
Period, SD, SV, SA
0.010000 0.000145 0.005689 57.209705  
0.020000 0.000578 0.029145 57.006830  
0.030000 0.001370 0.070029 60.267349  
0.040000 0.002345 0.106675 57.889723  
0.050000 0.003575 0.119195 56.460414  
0.060000 0.005157 0.149817 56.627183  
0.070000 0.007105 0.221909 57.082896  
0.080000 0.009504 0.326949 58.426907  
0.090000 0.012199 0.562101 59.311071  
0.100000 0.015413 0.652446 60.955254  
0.110000 0.018221 0.645679 59.550057  
0.120000 0.025104 0.864940 68.766901  
0.130000 0.031891 1.086707 74.728582  
0.140000 0.038973 1.149273 79.461407  
0.150000 0.041824 1.478602 74.243163  
0.160000 0.051358 1.803766 81.281620  
0.170000 0.061864 1.981116 85.296374  
0.180000 0.069187 2.060542 84.374248  
0.190000 0.084842 2.365074 92.606029  
0.200000 0.094344 2.774318 93.555159  
0.210000 0.100452 2.775483 90.843832  
0.220000 0.121561 3.214929 98.142328  
0.230000 0.148461 3.212575 110.888313  
0.240000 0.157271 3.579733 107.466559  
0.250000 0.163587 3.391440 103.458777  
0.260000 0.177507 3.325496 103.280837  
0.270000 0.182549 3.698890 99.561722  
0.280000 0.204766 3.501115 103.699972  
0.290000 0.234901 4.050470 110.985523  
0.300000 0.243199 4.370005 106.489965  
0.310000 0.259178 4.498074 106.861815  
0.320000 0.273568 4.601687 106.276888  
0.330000 0.266651 4.335103 97.011160  
0.340000 0.276066 4.363885 95.047272  
0.350000 0.335449 5.228188 107.830662  
0.360000 0.378816 5.854311 115.934396  
0.370000 0.401438 5.935386 116.529388  
0.380000 0.415832 5.807623 113.285639  
0.390000 0.429823 5.545747 111.876877  
0.400000 0.471362 5.660122 117.127116  
0.410000 0.501266 6.377048 118.779419  
0.420000 0.516359 6.841882 116.512815  
0.430000 0.502292 6.765594 108.255711  
0.440000 0.555226 6.795969 113.799319  
0.450000 0.583964 6.938957 113.571570  
