NGANo: csz003-A11923-NS 
Zeta: 0.050000 
Ds5-95: 102.600000 
Comments:  
Period, SD, SV, SA
0.010000 0.000234 0.015735 92.631931  
0.020000 0.000953 0.067760 94.062368  
0.030000 0.002180 0.142991 96.310988  
0.040000 0.003940 0.190343 97.631383  
0.050000 0.006300 0.316166 98.909520  
0.060000 0.009560 0.442751 105.553726  
0.070000 0.014172 0.731812 115.425007  
0.080000 0.017084 0.780523 105.809389  
0.090000 0.023083 1.082262 110.891335  
0.100000 0.029453 1.188217 115.114432  
0.110000 0.050374 2.075884 165.497407  
0.120000 0.063693 2.514546 177.505688  
0.130000 0.075832 2.364156 174.932504  
0.140000 0.078632 2.672863 155.367915  
0.150000 0.096408 3.126519 166.929078  
0.160000 0.103234 3.626644 161.067220  
0.170000 0.134231 3.719244 186.380774  
0.180000 0.164766 5.338247 206.572105  
0.190000 0.183177 5.393955 200.428475  
0.200000 0.185032 5.170252 181.321879  
0.210000 0.198354 4.914975 178.837197  
0.220000 0.250302 5.758905 202.893247  
0.230000 0.310095 7.121478 229.980001  
0.240000 0.368141 8.653638 256.969568  
0.250000 0.406151 8.590321 260.567261  
0.260000 0.455510 9.353618 264.625541  
0.270000 0.463796 10.336309 250.167477  
0.280000 0.502409 10.659918 253.265285  
0.290000 0.520030 10.710823 244.198532  
0.300000 0.608939 11.185035 270.845493  
0.310000 0.796056 13.237331 331.099243  
0.320000 0.876858 15.647690 341.623280  
0.330000 0.901625 17.299111 328.002064  
0.340000 0.900031 17.210357 309.142511  
0.350000 0.848597 15.335958 277.288917  
0.360000 0.803476 13.685485 244.609948  
0.370000 0.799542 13.443597 233.391060  
0.380000 0.836897 13.465466 229.086221  
0.390000 0.810834 12.978778 209.538625  
0.400000 0.854421 11.827910 210.809066  
0.410000 0.945126 12.844701 221.531349  
0.420000 1.022135 13.909144 231.338301  
0.430000 1.102129 14.851322 238.161080  
0.440000 1.211954 15.886470 248.131650  
0.450000 1.362927 18.194653 266.430283  
0.460000 1.378286 18.332497 257.814054  
0.470000 1.347525 17.851099 240.343616  
0.480000 1.351327 17.563691 233.797518  
0.490000 1.355474 17.650898 224.615922  
0.500000 1.366707 16.966369 217.433422  
0.510000 1.416992 15.818745 214.870914  
0.520000 1.424609 14.695427 209.230439  
0.530000 1.390810 13.812058 197.039584  
0.540000 1.294496 13.121736 176.014368  
0.550000 1.266442 14.050567 165.817843  
0.560000 1.313345 14.888214 165.548074  
0.570000 1.387113 15.624754 169.289154  
0.580000 1.431862 16.038434 169.133893  
0.590000 1.430446 15.796135 163.756487  
0.600000 1.368697 14.830044 150.964611  
0.610000 1.379445 14.968478 146.433072  
0.620000 1.594518 15.246128 165.415312  
