NGANo: csz008-A11923-EW 
Zeta: 0.050000 
Ds5-95: 148.240000 
Comments:  
Period, SD, SV, SA
0.010000 0.000120 0.005645 47.299535  
0.020000 0.000469 0.019203 46.424617  
0.030000 0.001079 0.043916 47.202424  
0.040000 0.001960 0.072588 48.383546  
0.050000 0.002950 0.100159 46.656329  
0.060000 0.004439 0.141289 48.630859  
0.070000 0.006068 0.177997 48.981893  
0.080000 0.008141 0.253740 50.279169  
0.090000 0.010701 0.311835 52.590436  
0.100000 0.014833 0.473006 57.794678  
0.110000 0.019723 0.615872 64.488429  
0.120000 0.023089 0.702440 63.097083  
0.130000 0.026465 0.841555 60.992238  
0.140000 0.030021 0.947556 60.142558  
0.150000 0.038785 1.189527 68.300566  
0.160000 0.046464 1.363921 71.560270  
0.170000 0.047190 1.354195 64.620755  
0.180000 0.054775 1.766670 67.394252  
0.190000 0.059883 1.642889 65.559065  
0.200000 0.076711 1.848432 76.945098  
0.210000 0.093043 1.907512 82.490985  
0.220000 0.108860 2.216512 89.686335  
0.230000 0.129544 2.688306 95.762374  
0.240000 0.144727 2.926440 100.607880  
0.250000 0.151077 2.963413 95.295090  
0.260000 0.154512 2.583938 90.311199  
0.270000 0.166151 2.792186 89.379556  
0.280000 0.170642 2.921676 86.940284  
0.290000 0.191340 3.041027 90.248455  
0.300000 0.212575 3.712033 92.889820  
0.310000 0.275940 4.780473 112.665139  
0.320000 0.315772 5.386169 122.590909  
0.330000 0.336791 5.582124 123.429598  
0.340000 0.361233 5.627923 123.760732  
0.350000 0.395243 5.555992 128.262589  
0.360000 0.402642 5.730937 123.592181  
0.370000 0.380818 5.829802 110.527465  
0.380000 0.378565 5.909641 103.186835  
0.390000 0.382586 5.988969 99.755004  
0.400000 0.380549 5.465112 94.122582  
0.410000 0.392579 5.667360 92.425064  
0.420000 0.421304 5.829351 94.827889  
0.430000 0.463247 5.943682 99.456135  
0.440000 0.507059 6.508896 103.106822  
0.450000 0.519427 6.740553 101.999951  
0.460000 0.528003 6.886587 99.207118  
0.470000 0.541495 7.022611 96.632072  
0.480000 0.540044 7.097548 92.737317  
0.490000 0.551008 6.682199 90.772049  
0.500000 0.552959 6.284229 87.313314  
0.510000 0.557564 6.257752 85.207075  
0.520000 0.582307 6.348270 84.919919  
0.530000 0.569490 5.955359 80.564424  
0.540000 0.549541 6.099411 74.589422  
0.550000 0.556647 6.152422 73.108436  
0.560000 0.565410 6.141577 71.647492  
0.570000 0.544834 5.847641 66.638157  
0.580000 0.588724 6.384044 69.564683  
0.590000 0.630408 6.711380 72.139047  
0.600000 0.666077 6.804070 73.596518  
0.610000 0.724600 6.903718 76.934198  
0.620000 0.768430 7.070089 78.989265  
0.630000 0.771114 6.987902 76.797620  
0.640000 0.746742 6.993249 72.027481  
0.650000 0.775404 7.339948 72.688160  
0.660000 0.791186 7.480022 71.790332  
0.670000 0.792326 7.451446 70.036786  
0.680000 0.804762 7.187286 69.004648  
0.690000 0.857235 6.767492 71.210026  
0.700000 0.907908 6.600519 73.438075  
0.710000 0.945292 6.795282 74.475752  
0.720000 0.960582 6.708541 73.329133  
0.730000 1.002870 6.477144 74.537129  
0.740000 1.067306 6.211189 77.244165  
0.750000 1.117813 6.403279 78.932956  
0.760000 1.155954 6.526262 79.252590  
0.770000 1.171605 6.528330 78.310093  
0.780000 1.173444 6.464935 76.439042  
0.790000 1.179959 6.458153 75.107369  
0.800000 1.206372 6.541074 74.747471  
0.810000 1.242518 6.740703 74.958352  
0.820000 1.277665 6.929202 75.366742  
0.830000 1.312889 7.134499 75.612643  
0.840000 1.345873 7.586801 75.512881  
0.850000 1.370870 7.865351 75.298067  
0.860000 1.395109 7.980533 74.720509  
0.870000 1.409364 7.979414 73.745580  
0.880000 1.418440 8.010647 72.591810  
0.890000 1.428641 8.201324 71.430176  
0.900000 1.499264 8.580802 73.274446  
0.910000 1.594033 9.132344 76.177553  
0.920000 1.706601 9.805278 80.007184  
0.930000 1.835810 10.526668 84.114330  
0.940000 1.965096 11.248016 88.098777  
