NGANo: csz003-A11923-EW 
Zeta: 0.050000 
Ds5-95: 101.200000 
Comments:  
Period, SD, SV, SA
0.010000 0.000276 0.014174 109.565191  
0.020000 0.001162 0.071789 115.366224  
0.030000 0.002427 0.128121 106.391074  
0.040000 0.005363 0.234930 132.279387  
0.050000 0.007696 0.298032 120.710632  
0.060000 0.011946 0.364837 130.190331  
0.070000 0.016309 0.548382 133.108340  
0.080000 0.023315 0.771255 142.965892  
0.090000 0.025680 0.966337 125.798440  
0.100000 0.046284 1.431442 183.843508  
0.110000 0.055963 1.588024 182.522303  
0.120000 0.061921 1.896659 171.407877  
0.130000 0.066369 2.383314 157.475774  
0.140000 0.090148 3.153251 179.489114  
0.150000 0.118854 4.107460 212.724120  
0.160000 0.152678 4.702336 234.579953  
0.170000 0.204864 6.210472 275.158295  
0.180000 0.219575 6.358836 263.368414  
0.190000 0.212485 6.307808 236.455759  
0.200000 0.233764 6.507903 229.346463  
0.210000 0.267301 7.180028 237.099803  
0.220000 0.288020 7.612036 230.907459  
0.230000 0.306513 7.496500 225.218277  
0.240000 0.339715 8.095128 234.573321  
0.250000 0.385418 9.290315 241.560644  
0.260000 0.360857 8.693068 208.574981  
0.270000 0.359882 7.923405 195.554939  
0.280000 0.366772 7.871591 186.597891  
0.290000 0.452592 9.640647 212.202865  
0.300000 0.510128 10.735094 224.176449  
0.310000 0.578229 10.880405 237.413436  
0.320000 0.627909 12.248096 242.825777  
0.330000 0.701667 13.491991 257.595022  
0.340000 0.701309 13.181534 241.600297  
0.350000 0.688731 13.134186 224.439391  
0.360000 0.673125 11.993798 204.708543  
0.370000 0.759485 12.739351 220.482380  
0.380000 0.893715 12.316107 244.785269  
0.390000 0.997533 11.827960 260.913854  
0.400000 0.999131 12.118999 249.165954  
0.410000 0.978678 11.539338 232.275844  
0.420000 0.938123 11.658989 211.782356  
0.430000 0.852418 12.143598 183.087380  
0.440000 0.831765 12.127567 169.995146  
0.450000 0.814478 11.403742 160.449015  
0.460000 0.779520 10.475548 144.977199  
0.470000 0.725244 9.388089 130.665923  
0.480000 0.845581 8.436485 145.871383  
0.490000 0.970807 9.444051 159.558793  
0.500000 1.072834 10.382953 170.766776  
0.510000 1.159503 11.081606 176.182155  
0.520000 1.212046 12.315360 177.668542  
0.530000 1.236228 14.165804 174.956010  
0.540000 1.374875 15.158490 187.852105  
0.550000 1.470286 16.205471 193.792254  
0.560000 1.496931 17.067420 189.583146  
0.570000 1.464908 16.688752 178.697320  
0.580000 1.580383 15.814816 185.428860  
0.590000 1.726979 14.475444 197.012377  
0.600000 1.814227 14.122149 200.602405  
0.610000 1.813046 13.952447 193.834494  
0.620000 1.725092 14.068475 178.122085  
0.630000 1.571817 13.594686 156.676950  
0.640000 1.385256 13.269637 133.647614  
0.650000 1.240823 12.820187 116.383935  
0.660000 1.236378 12.429502 112.844445  
0.670000 1.226287 12.056797 108.035788  
0.680000 1.279343 12.148586 109.726036  
0.690000 1.374605 12.084681 114.530519  
0.700000 1.430709 11.714933 115.967447  
0.710000 1.474959 11.117302 116.158506  
0.720000 1.545689 11.329965 118.154647  
0.730000 1.658479 11.572451 123.193037  
0.740000 1.799934 11.988226 130.306581  
0.750000 1.941750 13.151668 136.967378  
0.760000 2.055909 14.215133 140.807295  
0.770000 2.127259 14.924988 142.174906  
0.780000 2.162727 15.474547 140.898716  
0.790000 2.184352 15.836467 138.491065  
0.800000 2.198284 16.084206 135.898971  
0.810000 2.211433 16.149645 133.398900  
0.820000 2.219875 16.086719 130.700393  
0.830000 2.221402 15.937975 127.557490  
0.840000 2.217622 15.663993 124.484512  
0.850000 2.422869 16.355574 132.889083  
0.860000 2.593391 17.397175 138.878775  
0.870000 2.714588 17.994409 141.924693  
0.880000 2.788341 18.149185 142.619666  
0.890000 2.824792 18.008208 141.455624  
0.900000 2.854302 18.125964 139.680575  
0.910000 2.929542 18.265070 140.351130  
0.920000 2.970011 18.102796 139.074741  
0.930000 2.988388 17.826625 136.901129  
0.940000 3.014840 17.668192 135.183349  
0.950000 3.097758 17.934269 136.152029  
0.960000 3.252407 18.691151 139.863720  
0.970000 3.446884 19.720043 145.085266  
0.980000 3.653701 20.694535 150.780928  
0.990000 3.839852 21.541571 155.408277  
1.000000 4.015694 22.193312 159.007031  
1.010000 4.182994 22.851349 162.475792  
1.020000 4.349307 23.511403 165.725970  
1.030000 4.516362 24.184213 168.811656  
1.040000 4.677580 24.814623 171.417963  
1.050000 4.822269 25.317014 173.274729  
1.060000 4.951897 25.714986 174.544083  
1.070000 5.190313 26.622578 179.784585  
1.080000 5.453546 27.718349 185.257441  
1.090000 5.704359 28.619627 190.354523  
1.100000 5.929756 29.351078 194.458019  
1.110000 6.133299 30.102157 197.333433  
1.120000 6.305388 30.621925 199.382147  
1.130000 6.419092 31.167032 199.470331  
1.140000 6.466137 31.942706 197.462548  
1.150000 6.563230 32.746420 196.727003  
1.160000 6.799154 33.521891 200.301867  
1.170000 7.004016 34.157820 202.829127  
1.180000 7.171965 34.598615 204.197186  
1.190000 7.289655 34.719425 204.089860  
1.200000 7.347451 34.540510 202.310923  
1.210000 7.346052 34.315020 198.962088  
1.220000 7.296436 34.097037 194.403815  
1.230000 7.232994 33.706815 189.561019  
1.240000 7.161411 33.271511 184.678786  
1.250000 7.124063 32.870468 180.716958  
1.260000 7.207347 32.643745 179.948685  
1.270000 7.303381 32.536827 179.480185  
1.280000 7.423570 32.600441 179.608845  
1.290000 7.578489 32.869402 180.509022  
1.300000 7.758346 33.297426 181.987953  
1.310000 7.982364 33.953497 184.368700  
1.320000 8.224018 35.005473 187.056424  
1.330000 8.493438 36.238356 190.337462  
1.340000 8.757636 37.451827 193.315507  
1.350000 8.997737 38.536513 195.655714  
1.360000 9.206183 39.502746 197.342491  
1.370000 9.455122 40.167186 199.732557  
1.380000 9.756349 41.388558 203.129364  
1.390000 9.996264 42.467949 205.125503  
1.400000 10.186435 43.289250 206.190598  
1.410000 10.372466 44.007941 206.937151  
1.420000 10.573917 44.785853 207.931803  
1.430000 10.818495 45.716401 209.902647  
1.440000 11.147283 46.883700 213.217533  
1.450000 11.518747 48.318581 217.224412  
1.460000 11.903928 49.833651 221.578042  
1.470000 12.310408 51.250423 225.875169  
1.480000 12.720221 52.411770 230.290076  
1.490000 13.062531 53.262974 233.368380  
1.500000 13.332979 54.142255 235.076878  
1.510000 13.541892 54.977536 235.641554  
1.520000 13.707449 55.600686 235.400916  
1.530000 13.847069 56.071286 234.687361  
1.540000 13.969576 56.413178 233.692477  
1.550000 14.072555 56.613007 232.390625  
1.560000 14.145652 56.627708 230.626171  
1.570000 14.176346 56.429935 228.214963  
1.580000 14.155057 56.006068 225.026723  
1.590000 14.077508 55.390407 221.020088  
1.600000 13.944226 54.677914 216.226209  
1.610000 13.758048 54.318211 210.718128  
1.620000 13.521115 53.809722 204.555755  
1.630000 13.233047 53.188452 197.760347  
1.640000 13.204071 52.421498 194.814586  
1.650000 13.187421 52.047110 192.354598  
1.660000 13.150995 51.636522 189.457696  
1.670000 13.246538 51.051506 188.611274  
1.680000 13.670726 52.060688 192.167000  
1.690000 14.066579 52.944291 195.556875  
1.700000 14.452139 53.673446 198.490507  
1.710000 14.797594 54.273255 200.734643  
1.720000 15.090702 54.572831 202.534975  
1.730000 15.341040 54.826815 203.528747  
1.740000 15.537407 55.975407 203.673881  
1.750000 15.671308 56.872021 203.018049  
1.760000 15.744471 57.628323 201.821741  
1.770000 15.764882 58.102363 199.889878  
1.780000 15.742130 58.416949 197.279887  
1.790000 15.663591 58.524570 194.031624  
1.800000 15.527405 58.385580 190.172380  
1.810000 15.329424 58.095090 185.787130  
1.820000 15.064078 57.557878 180.661077  
1.830000 15.246672 56.752620 180.716304  
1.840000 15.698863 55.641430 183.938989  
