NGANo: csz020-A00692-EW 
Zeta: 0.050000 
Ds5-95: 128.940000 
Comments:  
Period, SD, SV, SA
0.010000 0.000169 0.012953 66.761155  
0.020000 0.000674 0.044462 66.873908  
0.030000 0.001699 0.107306 74.247650  
0.040000 0.003032 0.143381 75.758079  
0.050000 0.005251 0.187950 84.433791  
0.060000 0.007723 0.291078 84.324248  
0.070000 0.010928 0.334681 88.600888  
0.080000 0.014585 0.546136 89.451504  
0.090000 0.017234 0.674115 85.247246  
0.100000 0.023705 0.874658 93.999069  
0.110000 0.027820 1.136748 89.952860  
0.120000 0.037511 1.457170 103.612298  
0.130000 0.045004 1.830993 106.924654  
0.140000 0.055770 2.258200 112.763040  
0.150000 0.066777 2.442117 117.686845  
0.160000 0.086809 2.854970 131.724655  
0.170000 0.104492 3.187144 140.512316  
0.180000 0.102611 3.014299 126.162534  
0.190000 0.119489 3.498275 130.526342  
0.200000 0.140761 3.913503 140.588575  
0.210000 0.165132 4.365802 147.507579  
0.220000 0.202664 5.017320 164.260316  
0.230000 0.242449 5.837043 178.869462  
0.240000 0.244422 5.401324 166.752854  
0.250000 0.316549 7.310962 202.141638  
0.260000 0.377351 8.328360 218.489869  
0.270000 0.392579 8.680574 216.372537  
0.280000 0.427888 8.927302 219.215409  
0.290000 0.453461 9.224388 214.624825  
0.300000 0.463735 8.810037 207.013266  
0.310000 0.507850 9.542066 211.864100  
0.320000 0.551529 10.444961 214.060107  
0.330000 0.585589 10.640575 210.610060  
0.340000 0.592131 10.553347 204.678271  
0.350000 0.607011 10.260777 195.417972  
0.360000 0.722339 12.238878 219.726509  
0.370000 0.793910 13.125604 228.096558  
0.380000 0.784934 12.804473 215.809467  
0.390000 0.757349 12.215275 199.021001  
0.400000 0.737873 11.791910 181.742216  
0.410000 0.746043 12.050809 177.250206  
0.420000 0.802974 13.265665 181.770841  
0.430000 0.863408 13.846710 183.683446  
0.440000 0.880546 13.713771 180.298499  
0.450000 0.883375 13.722195 174.228033  
0.460000 0.878660 13.099184 165.055382  
0.470000 0.831816 11.825519 148.573776  
0.480000 0.792638 11.467141 136.653605  
0.490000 0.869733 11.296289 143.299856  
0.500000 0.889699 11.461670 141.827344  
0.510000 0.844066 11.405677 129.035809  
0.520000 0.782465 11.062876 115.102632  
0.530000 0.793704 10.188102 111.862264  
0.540000 0.821479 9.929069 111.640644  
0.550000 0.944893 10.093079 123.353696  
0.560000 1.024832 10.896554 129.006220  
0.570000 1.063461 11.207603 129.565240  
0.580000 1.077898 11.265703 127.781873  
0.590000 1.108353 11.357241 125.936417  
0.600000 1.154719 11.739542 127.382555  
0.610000 1.237101 12.070596 131.868790  
0.620000 1.330781 11.953580 136.767709  
0.630000 1.355500 12.232563 135.239167  
0.640000 1.321159 12.591855 128.239134  
0.650000 1.246929 12.541744 117.573975  
