NGANo: csz010-A00692-EW 
Zeta: 0.050000 
Ds5-95: 131.200000 
Comments:  
Period, SD, SV, SA
0.010000 0.000279 0.015147 110.233641  
0.020000 0.001006 0.081096 100.574898  
0.030000 0.002547 0.173142 110.822162  
0.040000 0.004614 0.354553 113.509657  
0.050000 0.007005 0.444315 109.913376  
0.060000 0.012265 0.711324 133.446121  
0.070000 0.015351 0.814033 128.635501  
0.080000 0.020677 1.105474 127.009728  
0.090000 0.032838 1.579453 159.792039  
0.100000 0.038331 2.130758 155.316685  
0.110000 0.054136 2.084754 174.942049  
0.120000 0.067286 2.716802 185.128719  
0.130000 0.085256 3.004006 196.402523  
0.140000 0.087975 3.348537 182.214060  
0.150000 0.110758 4.024063 198.351327  
0.160000 0.124557 3.985732 194.502383  
0.170000 0.193273 5.784179 267.705389  
0.180000 0.219537 6.798024 269.581781  
0.190000 0.230918 7.264249 253.731151  
0.200000 0.224284 6.340297 219.899003  
0.210000 0.230247 6.187316 204.513309  
0.220000 0.281436 7.240798 233.637165  
0.230000 0.425136 10.837823 317.464187  
0.240000 0.466120 11.897642 320.181520  
0.250000 0.492130 11.922584 308.997934  
0.260000 0.495681 11.484278 287.646517  
0.270000 0.459099 9.509847 248.767988  
0.280000 0.439729 8.540926 225.250692  
0.290000 0.493348 9.292764 235.511474  
0.300000 0.635896 11.641378 278.631235  
0.310000 0.671773 12.274147 273.725713  
0.320000 0.664792 11.875708 258.091053  
0.330000 0.693838 13.571419 255.486872  
0.340000 0.825050 15.495844 279.789326  
0.350000 0.876539 15.442724 281.496433  
0.360000 0.877592 15.088016 267.101011  
0.370000 0.906065 15.169171 263.071456  
0.380000 0.899936 14.615696 248.392460  
0.390000 1.005660 15.608785 264.606069  
0.400000 1.060470 15.781792 262.819750  
0.410000 1.016041 15.144371 239.570465  
0.420000 1.110266 17.239109 248.487124  
0.430000 1.100507 17.701921 234.050215  
0.440000 1.097969 16.438601 224.039668  
0.450000 1.205919 17.662371 237.220811  
0.460000 1.331561 18.662256 250.990452  
0.470000 1.397804 18.846708 251.584247  
0.480000 1.370342 19.284491 236.467930  
0.490000 1.377820 18.691593 227.061961  
0.500000 1.413404 18.574094 223.458997  
0.510000 1.485457 19.343302 225.030059  
