NGANo: csz029-A11923-NS 
Zeta: 0.050000 
Ds5-95: 71.620000 
Comments:  
Period, SD, SV, SA
0.010000 0.000318 0.014277 126.069339  
0.020000 0.001318 0.079009 129.314025  
0.030000 0.002873 0.205469 126.678302  
0.040000 0.005452 0.232404 135.590993  
0.050000 0.008585 0.305871 134.096228  
0.060000 0.011479 0.470652 126.957092  
0.070000 0.016953 0.619725 134.504223  
0.080000 0.024550 0.789182 152.011578  
0.090000 0.032714 1.096331 158.791477  
0.100000 0.041114 1.467937 164.099083  
0.110000 0.057782 2.148434 185.834950  
0.120000 0.071157 2.762090 196.478259  
0.130000 0.105720 3.841517 249.408376  
0.140000 0.134991 4.428070 273.437694  
0.150000 0.159446 4.525589 279.363556  
0.160000 0.152682 4.191042 232.667881  
0.170000 0.161835 4.638106 224.009702  
0.180000 0.211157 6.321133 258.981928  
0.190000 0.286317 6.930281 308.708041  
0.200000 0.327970 7.620636 319.287889  
0.210000 0.324678 8.178896 295.275765  
0.220000 0.344660 8.450229 280.176176  
0.230000 0.374600 7.783734 280.280432  
0.240000 0.356716 7.355626 243.918351  
0.250000 0.339811 7.557377 213.841428  
0.260000 0.404793 8.861650 240.817899  
0.270000 0.426137 9.475610 231.389523  
0.280000 0.463951 10.139785 234.822992  
0.290000 0.497159 9.485595 236.359419  
0.300000 0.546398 9.701966 241.878949  
0.310000 0.628331 10.996052 258.758785  
0.320000 0.694308 11.941859 271.113660  
0.330000 0.734019 12.882010 267.794211  
0.340000 0.725323 11.500891 247.421428  
0.350000 0.756189 12.100712 244.698743  
0.360000 0.772339 12.039272 238.454834  
0.370000 0.830442 12.683802 242.217843  
0.380000 0.940623 12.724504 259.658855  
0.390000 1.054610 13.079558 274.289844  
0.400000 1.098445 13.820494 270.237614  
0.410000 1.140740 15.177255 267.498349  
0.420000 1.337749 18.878312 298.703833  
0.430000 1.535220 21.321748 328.206127  
0.440000 1.629962 21.984180 335.756152  
0.450000 1.713942 21.831848 333.148488  
0.460000 1.951015 24.500209 365.994216  
0.470000 2.160484 26.342751 389.916923  
0.480000 2.359172 28.121201 405.689799  
0.490000 2.490747 29.778093 408.992011  
0.500000 2.516869 30.202441 397.924709  
0.510000 2.433923 29.304048 372.089957  
0.520000 2.283778 27.576527 336.820613  
0.530000 2.117942 25.588762 298.698927  
0.540000 1.943211 23.202131 263.612218  
0.550000 1.779951 21.501370 234.114157  
0.560000 1.642421 20.061190 206.773693  
0.570000 1.513492 18.630202 185.144522  
0.580000 1.423434 17.561987 168.200435  
0.590000 1.563486 16.776157 178.838302  
0.600000 1.683704 16.280016 184.915594  
0.610000 1.736203 15.854917 185.407296  
0.620000 1.761751 15.837375 181.694707  
0.630000 1.774168 15.845567 177.635109  
0.640000 1.810502 16.169801 174.719831  
0.650000 1.853492 16.640426 174.775758  
0.660000 1.909521 17.185738 173.179161  
0.670000 1.933784 17.593190 171.249042  
0.680000 2.013738 17.683339 172.194070  
0.690000 2.113699 17.382102 176.219663  
0.700000 2.213733 16.342476 178.524175  
0.710000 2.296440 14.823664 180.947785  
0.720000 2.393839 15.353896 182.518085  
0.730000 2.483853 16.063117 184.992236  
0.740000 2.564060 16.532614 185.489349  
0.750000 2.609789 16.764318 183.409564  
0.760000 2.611653 17.107557 179.022350  
0.770000 2.574861 16.996216 172.328725  
0.780000 2.522971 16.712344 164.034304  
0.790000 2.458514 16.196895 156.153301  
0.800000 2.402243 15.714729 148.461597  
0.810000 2.356532 15.231392 142.197373  
0.820000 2.420650 15.693414 142.380412  
0.830000 2.519505 15.851219 144.898544  
0.840000 2.643188 15.834839 148.557336  
0.850000 2.781775 15.836369 152.631076  
0.860000 2.891369 17.528479 154.704353  
0.870000 2.972863 19.631834 155.483135  
0.880000 3.278102 21.835274 167.868778  
0.890000 3.590686 23.948034 179.430500  
0.900000 3.872590 25.727373 189.676688  
0.910000 4.111794 27.205753 197.045157  
0.920000 4.306759 28.153912 201.584964  
0.930000 4.439681 28.660657 203.614429  
0.940000 4.521235 28.735143 203.086947  
0.950000 4.583524 28.568816 201.296341  
0.960000 4.613906 28.284075 198.875211  
