NGANo: csz012-A11923-NS 
Zeta: 0.050000 
Ds5-95: 133.420000 
Comments:  
Period, SD, SV, SA
0.010000 0.000198 0.010917 78.333394  
0.020000 0.000766 0.043787 75.866270  
0.030000 0.001762 0.094217 76.919629  
0.040000 0.003746 0.146508 92.938759  
0.050000 0.004679 0.198051 74.039238  
0.060000 0.007233 0.284097 79.638874  
0.070000 0.009827 0.380100 78.947427  
0.080000 0.013498 0.548292 84.337396  
0.090000 0.019645 0.836359 95.368441  
0.100000 0.026425 0.954805 106.409690  
0.110000 0.032477 1.305127 106.634730  
0.120000 0.038752 1.331977 106.517680  
0.130000 0.046970 1.686298 113.378962  
0.140000 0.068254 2.359633 136.768060  
0.150000 0.081760 2.836552 144.465267  
0.160000 0.094833 3.094268 143.422088  
0.170000 0.099173 3.073862 138.694023  
0.180000 0.104898 3.411725 129.535019  
0.190000 0.120138 3.277458 129.765854  
0.200000 0.131938 3.387592 131.508739  
0.210000 0.161631 4.140176 147.815060  
0.220000 0.211156 5.072436 172.509476  
0.230000 0.257836 6.056331 192.073764  
0.240000 0.268932 5.893910 184.687644  
0.250000 0.248403 5.894034 158.909241  
0.260000 0.308751 6.878560 180.252398  
0.270000 0.327086 7.329655 176.630712  
0.280000 0.347508 7.628615 176.052762  
0.290000 0.362390 7.945459 168.640383  
0.300000 0.349263 7.038789 152.982048  
0.310000 0.345223 7.092481 140.982917  
0.320000 0.380192 6.516138 146.182481  
0.330000 0.434940 7.456281 156.623917  
0.340000 0.476805 8.560151 165.197345  
0.350000 0.477652 8.503082 156.123682  
0.360000 0.523445 8.438447 161.290889  
0.370000 0.624012 9.481744 181.107333  
0.380000 0.714227 10.486830 194.974729  
0.390000 0.770281 11.652482 199.776845  
0.400000 0.747102 10.989608 185.712743  
0.410000 0.656011 9.228111 155.184985  
0.420000 0.684105 9.438470 153.499881  
0.430000 0.790595 10.579864 168.860592  
0.440000 0.873342 11.486667 177.375729  
0.450000 0.905663 11.826199 177.057112  
0.460000 0.887957 11.590239 167.774651  
0.470000 0.952043 11.624720 172.077902  
0.480000 0.987606 12.001046 171.110585  
0.490000 0.987263 11.866457 163.027712  
0.500000 0.994601 11.821206 158.005971  
0.510000 1.054766 12.567189 160.484249  
0.520000 1.137150 13.539257 166.929601  
0.530000 1.208318 14.444360 171.451930  
0.540000 1.268838 15.042903 172.576582  
0.550000 1.315309 15.329030 172.018839  
0.560000 1.317999 15.247530 166.394322  
0.570000 1.268270 14.583920 155.297445  
0.580000 1.264700 14.197622 149.021651  
0.590000 1.247181 13.740514 141.628539  
0.600000 1.225536 13.251737 135.774593  
0.610000 1.221201 13.109735 129.852399  
0.620000 1.217170 13.215486 125.594283  
0.630000 1.223202 13.297464 122.223453  
0.640000 1.223679 13.259851 118.622184  
0.650000 1.247523 13.288169 117.066000  
0.660000 1.294798 13.562127 118.314566  
0.670000 1.372707 14.005207 121.807164  
0.680000 1.462500 14.343097 125.098973  
0.690000 1.523650 14.510936 127.672425  
0.700000 1.564120 14.935613 126.203362  
0.710000 1.547319 15.150677 122.167916  
0.720000 1.482411 14.709281 113.490434  
0.730000 1.454367 13.813499 107.869751  
0.740000 1.450056 12.769219 104.757756  
0.750000 1.426072 11.967392 100.507749  
0.760000 1.402656 11.784796 95.989663  
0.770000 1.442023 12.229376 96.223362  
0.780000 1.475747 13.015458 96.086674  
0.790000 1.506686 13.793505 95.638288  
0.800000 1.593533 14.346606 98.515789  
0.810000 1.689280 14.667942 101.864019  
0.820000 1.787803 14.792954 105.235228  
0.830000 1.878838 14.629156 108.042124  
0.840000 1.963939 14.426647 110.027454  
0.850000 2.033319 14.597065 111.332975  
0.860000 2.082921 14.979912 111.459209  
0.870000 2.107754 15.271914 110.234158  
0.880000 2.104617 15.396375 107.620144  
