NGANo: csz013-A11923-EW 
Zeta: 0.050000 
Ds5-95: 137.980000 
Comments:  
Period, SD, SV, SA
0.010000 0.000153 0.010173 60.399455  
0.020000 0.000572 0.050416 57.265027  
0.030000 0.001431 0.091065 63.043474  
0.040000 0.002254 0.198744 55.066179  
0.050000 0.003863 0.189369 60.953952  
0.060000 0.005768 0.326707 63.420279  
0.070000 0.008126 0.384760 66.938734  
0.080000 0.011041 0.484617 68.838858  
0.090000 0.015838 0.884671 77.698837  
0.100000 0.019026 0.953662 74.660703  
0.110000 0.027319 1.034019 88.655790  
0.120000 0.036280 1.380662 97.642423  
0.130000 0.050143 1.736623 119.878942  
0.140000 0.069492 2.182844 139.557383  
0.150000 0.068252 2.193737 118.135090  
0.160000 0.071763 2.550698 111.439430  
0.170000 0.079566 2.647302 110.563083  
0.180000 0.097263 2.579202 117.970232  
0.190000 0.112817 2.995348 122.718868  
0.200000 0.132666 4.015301 132.493730  
0.210000 0.161268 4.599065 142.732688  
0.220000 0.200644 5.425037 165.552325  
0.230000 0.264231 7.016580 198.026143  
0.240000 0.254954 6.805508 179.193069  
0.250000 0.208843 5.366312 133.233988  
0.260000 0.241398 5.603561 142.986533  
0.270000 0.297209 6.277533 161.319799  
0.280000 0.332028 6.819975 167.237756  
0.290000 0.332154 6.658955 154.486847  
0.300000 0.363359 7.158680 158.260447  
0.310000 0.402320 7.902713 163.854748  
0.320000 0.413752 8.144561 158.767717  
0.330000 0.465078 9.197615 171.362253  
0.340000 0.489781 9.360541 168.780283  
0.350000 0.461986 8.617923 148.716966  
0.360000 0.456232 7.305943 139.091136  
0.370000 0.464199 7.032354 135.829216  
0.380000 0.480708 7.114060 131.038437  
0.390000 0.554228 8.201296 146.049292  
0.400000 0.626686 9.178584 155.076533  
0.410000 0.676223 9.888618 158.872054  
0.420000 0.714668 10.368571 161.632425  
0.430000 0.758137 11.067240 162.207934  
0.440000 0.755247 10.946928 153.612003  
0.450000 0.775356 10.267226 152.043727  
0.460000 0.847376 11.028918 159.525203  
0.470000 0.906282 11.751511 163.671917  
0.480000 0.924302 11.896836 160.147321  
0.490000 0.894881 11.351429 148.327425  
0.500000 0.826493 10.750364 131.878485  
0.510000 0.797087 10.660400 121.970596  
0.520000 0.832316 10.731963 121.305047  
0.530000 0.878014 10.631826 124.113468  
0.540000 0.886482 10.194627 121.625526  
0.550000 0.857656 9.518715 112.597143  
0.560000 0.799132 9.310266 100.948262  
0.570000 0.910494 10.131652 111.356255  
0.580000 1.014524 10.896083 120.123549  
0.590000 1.072871 11.478252 122.593919  
0.600000 1.055258 11.315389 116.306765  
0.610000 0.976580 10.399475 103.667552  
0.620000 0.923692 9.955486 95.792033  
0.630000 0.932421 9.950079 92.893864  
0.640000 0.949698 10.491918 92.425950  
0.650000 0.974732 11.012793 91.512826  
0.660000 0.992640 11.565145 90.317541  
0.670000 1.038581 11.837873 91.734115  
0.680000 1.074107 11.728616 92.664123  
0.690000 1.093189 11.420171 91.027966  
0.700000 1.084842 11.137689 87.801611  
0.710000 1.051582 10.840773 83.283924  
0.720000 1.043976 10.182593 79.996722  
0.730000 1.000739 9.755382 74.819468  
0.740000 0.929119 9.261743 67.336601  
0.750000 0.884057 8.703652 62.228398  
0.760000 0.902893 8.235519 62.117079  
0.770000 0.914920 8.664493 61.428226  
0.780000 0.909776 8.879296 59.417202  
0.790000 0.948630 8.972396 60.271533  
0.800000 0.959367 8.821364 59.613055  
0.810000 0.948593 8.456477 57.457999  
0.820000 0.961847 8.053994 56.943363  
0.830000 0.965811 7.502681 55.688499  
0.840000 0.952628 7.410663 53.861580  
0.850000 0.937496 7.386649 51.654881  
0.860000 0.915165 7.421489 49.214165  
0.870000 0.888897 7.712425 46.896636  
0.880000 0.866549 7.842607 44.334116  
