NGANo: csz019-A11923-NS 
Zeta: 0.050000 
Ds5-95: 129.920000 
Comments:  
Period, SD, SV, SA
0.010000 0.000170 0.014110 67.180444  
0.020000 0.000711 0.045190 70.247239  
0.030000 0.001661 0.112904 72.355545  
0.040000 0.003526 0.192732 88.624025  
0.050000 0.006017 0.247197 93.943840  
0.060000 0.007376 0.379240 80.101827  
0.070000 0.010229 0.555410 82.324443  
0.080000 0.017168 0.647138 108.109382  
0.090000 0.020838 0.880672 99.738686  
0.100000 0.028899 1.285062 115.794283  
0.110000 0.032119 1.456697 104.117165  
0.120000 0.041683 1.697522 116.971345  
0.130000 0.045119 1.935209 107.922463  
0.140000 0.061415 2.376360 123.302177  
0.150000 0.071426 2.605264 127.513074  
0.160000 0.100989 3.648051 157.614583  
0.170000 0.103716 3.251699 140.122236  
0.180000 0.116792 3.766383 143.753860  
0.190000 0.126306 3.925199 138.243403  
0.200000 0.152825 3.598909 150.870489  
0.210000 0.181035 4.125721 160.338778  
0.220000 0.218264 4.528224 179.194612  
0.230000 0.267683 5.560087 199.196216  
0.240000 0.321192 6.784082 222.675287  
0.250000 0.384453 8.200245 243.324922  
0.260000 0.398954 8.528809 233.259766  
0.270000 0.349684 7.428291 188.374537  
0.280000 0.309777 6.837273 158.234292  
0.290000 0.357758 7.281959 168.509437  
0.300000 0.367731 7.582839 160.881630  
0.310000 0.398298 7.556628 163.889376  
0.320000 0.475304 8.860298 184.330761  
0.330000 0.561384 10.327211 202.323369  
0.340000 0.611597 11.148767 208.912173  
0.350000 0.626403 11.292432 204.597360  
0.360000 0.671310 11.694712 207.071307  
0.370000 0.801169 13.747938 232.321128  
0.380000 0.914432 15.182754 250.348782  
0.390000 0.958370 15.451909 248.758683  
0.400000 0.923511 14.806079 227.098554  
0.410000 0.851359 13.519673 199.807395  
0.420000 0.879069 12.445558 197.627498  
0.430000 0.947941 13.324934 203.524869  
0.440000 1.067899 14.749606 219.471728  
0.450000 1.186378 16.019028 233.309473  
0.460000 1.321880 17.010373 247.684244  
0.470000 1.377357 17.737143 247.309194  
0.480000 1.385121 18.192324 237.815257  
0.490000 1.424947 18.245412 237.130271  
0.500000 1.479667 18.058885 234.917207  
0.510000 1.497373 17.321144 226.801796  
0.520000 1.468204 16.981949 216.680604  
0.530000 1.421739 16.328623 200.787985  
0.540000 1.344187 15.467160 182.601770  
0.550000 1.260005 14.525518 165.425120  
0.560000 1.192560 13.711356 151.218000  
0.570000 1.152906 13.261245 140.120390  
0.580000 1.114830 12.877510 131.964993  
0.590000 1.090446 12.515338 123.932796  
0.600000 1.057413 12.201575 116.789099  
0.610000 1.006637 11.686271 106.773246  
0.620000 0.954281 10.646490 98.116193  
0.630000 0.932388 9.900238 93.541465  
0.640000 1.047789 10.879114 101.173216  
0.650000 1.141683 11.896602 107.134622  
0.660000 1.220967 12.653357 111.607202  
0.670000 1.293586 13.262763 114.690725  
0.680000 1.382811 13.970828 119.327538  
0.690000 1.497671 14.960711 124.677829  
0.700000 1.607079 15.476096 129.671951  
0.710000 1.669165 15.441148 131.311649  
0.720000 1.682170 15.436089 129.159499  
0.730000 1.659074 15.545604 123.731475  
0.740000 1.625239 14.974959 117.719367  
0.750000 1.581787 14.920467 111.903699  
0.760000 1.498937 14.550935 103.224749  
0.770000 1.415844 13.749108 94.569968  
0.780000 1.449706 12.762551 94.236955  
0.790000 1.478351 12.006470 93.815556  
0.800000 1.493141 11.781689 92.678756  
0.810000 1.507045 12.278598 91.088435  
0.820000 1.525561 13.041942 90.050835  
0.830000 1.551659 13.556437 89.322566  
0.840000 1.589127 14.000231 89.429568  
0.850000 1.651702 14.257805 90.599854  
0.860000 1.718913 14.193999 92.214975  
0.870000 1.763676 13.871285 92.604013  
0.880000 1.775725 13.197066 91.240049  
0.890000 1.778787 12.119175 89.125897  
0.900000 1.812810 11.570958 88.671068  
0.910000 1.801671 11.419152 86.166913  
0.920000 1.916888 11.885299 89.783902  
0.930000 2.015630 12.264383 92.229839  
0.940000 2.083098 12.592666 93.319098  
0.950000 2.119721 12.740062 93.066718  
0.960000 2.139842 12.694161 92.058313  
