NGANo: csz006-A00692-EW 
Zeta: 0.050000 
Ds5-95: 129.280000 
Comments:  
Period, SD, SV, SA
0.010000 0.000132 0.010158 52.517782  
0.020000 0.000515 0.045369 51.074446  
0.030000 0.001269 0.074370 55.992764  
0.040000 0.002415 0.192778 60.483925  
0.050000 0.003736 0.190184 59.263095  
0.060000 0.006099 0.251395 65.971784  
0.070000 0.007038 0.291329 56.581189  
0.080000 0.010532 0.445919 64.834876  
0.090000 0.016151 0.633046 80.113569  
0.100000 0.020442 1.184592 79.871546  
0.110000 0.023873 1.128337 78.395449  
0.120000 0.030502 1.200672 84.427675  
0.130000 0.044819 1.592110 105.930067  
0.140000 0.052158 1.902719 103.808069  
0.150000 0.061747 2.251597 107.598008  
0.160000 0.079604 2.465197 122.968221  
0.170000 0.081368 2.787030 111.224780  
0.180000 0.097678 2.935580 119.937892  
0.190000 0.124974 3.996027 139.260400  
0.200000 0.118269 3.563215 118.661373  
0.210000 0.135582 3.747968 121.587159  
0.220000 0.168435 4.188244 138.791136  
0.230000 0.186721 4.629703 140.728783  
0.240000 0.184663 4.533717 127.812551  
0.250000 0.214505 4.974342 137.405848  
0.260000 0.261910 5.920246 152.558313  
0.270000 0.295109 6.588779 163.524918  
0.280000 0.342640 7.723620 174.779615  
0.290000 0.372203 7.675491 173.342567  
0.300000 0.314868 6.618868 140.869673  
0.310000 0.293218 6.009944 120.735256  
0.320000 0.333041 6.357110 128.288384  
0.330000 0.375300 6.932591 137.531766  
0.340000 0.406804 7.010806 139.227860  
0.350000 0.442548 7.926289 144.595243  
0.360000 0.465035 8.001297 141.707637  
0.370000 0.472790 7.734277 138.001935  
0.380000 0.529054 8.577177 145.955881  
0.390000 0.624488 9.996297 163.141431  
0.400000 0.714109 10.969127 176.554554  
0.410000 0.706944 10.998876 167.289745  
0.420000 0.684778 10.411093 152.848253  
0.430000 0.703380 10.184296 149.924617  
0.440000 0.703476 9.845897 144.555045  
0.450000 0.779505 10.922180 153.257040  
0.460000 0.828544 11.547192 156.156347  
0.470000 0.828923 11.322195 149.897620  
0.480000 0.787961 10.533348 136.198030  
0.490000 0.745834 10.340316 123.584130  
0.500000 0.817539 10.320155 129.698155  
0.510000 0.826663 10.473553 125.863027  
0.520000 0.798102 10.190026 117.705601  
0.530000 0.845977 10.190708 119.642904  
0.540000 0.908826 10.672324 124.305391  
0.550000 0.919570 10.570684 120.181653  
0.560000 0.886078 10.470080 112.629154  
0.570000 0.864808 10.328382 106.029661  
0.580000 0.868524 9.847258 102.659840  
0.590000 0.856117 9.283472 97.505052  
0.600000 0.873438 9.572285 95.989521  
0.610000 0.969721 10.256007 103.787809  
0.620000 1.048758 10.622608 108.368814  
0.630000 1.070799 10.278551 107.078337  
0.640000 1.033647 9.472602 99.876208  
0.650000 0.957448 8.907697 90.017933  
0.660000 0.879859 8.864116 80.112249  
0.670000 0.904913 9.123816 80.281964  
0.680000 0.937726 9.586387 80.254299  
0.690000 0.943053 9.858357 78.919993  
0.700000 0.928606 9.958980 75.098632  
0.710000 0.887775 9.729227 69.924519  
0.720000 0.832018 9.266305 63.762871  
0.730000 0.841964 8.665815 62.667476  
0.740000 0.866386 7.961881 63.002894  
0.750000 0.885559 7.644108 62.445272  
0.760000 0.899905 7.885096 61.975163  
0.770000 0.928517 8.180901 62.206581  
0.780000 0.982149 8.639119 64.143503  
0.790000 1.038323 9.104173 66.131808  
0.800000 1.115554 9.519198 69.242211  
0.810000 1.174159 9.711369 70.981569  
0.820000 1.231722 10.389344 72.833592  
0.830000 1.285601 10.789235 74.197581  
0.840000 1.291130 10.698593 72.787100  
0.850000 1.251675 10.073754 69.041138  
0.860000 1.186720 9.610784 63.717895  
0.870000 1.134693 9.169644 59.445345  
0.880000 1.099522 8.799324 56.482040  
0.890000 1.072030 8.437083 53.648492  
0.900000 1.040799 8.023754 51.168859  
0.910000 1.014089 7.763470 48.641103  
0.920000 0.989659 7.755014 46.354528  
0.930000 0.992464 7.746003 45.463651  
0.940000 1.036441 7.730658 46.514571  
0.950000 1.091293 7.751581 48.045947  
0.960000 1.145168 7.910861 49.350646  
0.970000 1.190146 8.306672 50.212670  
0.980000 1.212182 8.603455 50.209676  
0.990000 1.212348 8.738406 49.183143  
1.000000 1.195225 8.722906 47.520242  
1.010000 1.154508 8.647442 45.147371  
1.020000 1.131002 8.456785 43.107699  
1.030000 1.110949 8.195117 41.546673  
1.040000 1.082599 7.895149 39.767550  
1.050000 1.054228 7.571435 37.930693  
1.060000 1.026096 7.277252 36.301218  
1.070000 1.006001 7.044426 34.889964  
